DataSetId	Species	SeqType	GeneSymbol	CellTissue	Treatment	Source	MainAccession	SubAccession	FileName-RBP	UniqAccession	Assembly	newFileName	CitationForShort	Citation	PubMedID	Title	mutation
SBDH679	Homo sapiens	PAR-CLIP	CPSF4	HEK293	4-SU, alias CPSF30, rep2	GEO	GSE37398	GSM917667	hg38_CPSF4_PAR-CLIP_SRR488731.bed	SRR488731	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH680	Homo sapiens	PAR-CLIP	CPSF3	HEK293	4-SU, alias CPSF73, rep1	GEO	GSE37398	GSM917668	hg38_CPSF3_PAR-CLIP_SRR488732.bed	SRR488732	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH681	Homo sapiens	PAR-CLIP	CPSF3	HEK293	4-SU, alias CPSF73, rep2	GEO	GSE37398	GSM917669	hg38_CPSF3_PAR-CLIP_SRR488733.bed	SRR488733	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH682	Homo sapiens	PAR-CLIP	CPSF2	HEK293	4-SU, alias CPSF100, rep1	GEO	GSE37398	GSM917670	hg38_CPSF2_PAR-CLIP_SRR488734.bed	SRR488734	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH683	Homo sapiens	PAR-CLIP	CPSF2	HEK293	4-SU, alias CPSF100, rep2	GEO	GSE37398	GSM917671	hg38_CPSF2_PAR-CLIP_SRR488735.bed	SRR488735	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH684	Homo sapiens	PAR-CLIP	CPSF1	HEK293	4-SU, alias CPSF160, rep1	GEO	GSE37398	GSM917672	hg38_CPSF1_PAR-CLIP_SRR488736.bed	SRR488736	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH685	Homo sapiens	PAR-CLIP	CPSF1	HEK293	4-SU, alias CPSF160, rep2	GEO	GSE37398	GSM917673	hg38_CPSF1_PAR-CLIP_SRR488737.bed	SRR488737	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH686	Homo sapiens	PAR-CLIP	FIP1L1	HEK293	4-SU, alias, Fip1, rep1	GEO	GSE37398	GSM917674	hg38_FIP1L1_PAR-CLIP_SRR488738.bed	SRR488738	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH687	Homo sapiens	PAR-CLIP	FIP1L1	HEK293	4-SU, alias, Fip1, rep2	GEO	GSE37398	GSM917675	hg38_FIP1L1_PAR-CLIP_SRR488739.bed	SRR488739	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH688	Homo sapiens	PAR-CLIP	CSTF2	HEK293	4-SU, alias, CstF-64	GEO	GSE37398	GSM917676	hg38_CSTF2_PAR-CLIP_SRR488740.bed	SRR488740	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH689	Homo sapiens	PAR-CLIP	CSTF2T	HEK293	4-SU, alias, CstF-64T, rep1	GEO	GSE37398	GSM917677	hg38_CSTF2T_PAR-CLIP_SRR488741.bed	SRR488741	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH690	Homo sapiens	PAR-CLIP	CSTF2T	HEK293	4-SU, alias, CstF-64T, rep2	GEO	GSE37398	GSM917678	hg38_CSTF2T_PAR-CLIP_SRR488742.bed	SRR488742	hg38	NA	Martin G, et al. Cell Rep 2012	Martin G, Gruber AR, Keller W, Zavolan M. Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length. Cell Rep 2012 Jun 28;1(6):753-63. 	22813749	Genome-wide analysis of pre-mRNA 3' end processing reveals a decisive role of human cleavage factor I in the regulation of 3' UTR length	TC
SBDH691	Homo sapiens	PAR-CLIP	MOV10	HEK293	4-thiouridine	GEO	GSE37524	GSM921128	hg38_MOV10_PAR-CLIP_SRR490650.bed	SRR490650	hg38	NA	Sievers C, et al. Nucleic Acids Res 2012	Sievers C, Schlumpf T, Sawarkar R, Comoglio F, Paro R. Mixture models and wavelet transforms reveal high confidence RNA-protein interaction sites in MOV10 PAR-CLIP data. Nucleic Acids Res. 2012 Nov 1;40(20):e160.	22844102	Mixture models and wavelet transforms reveal high confidence RNA-protein interaction sites in MOV10 PAR-CLIP data	TC
SBDH692	Homo sapiens	iCLIP	HNRNPL	HeLa	RNase I, rep1	GEO	GSE37560	GSM921620	hg38_HNRNPL_iCLIP_SRR490912.bed	SRR490912	hg38	NA	Rossbach O, et al. RNA Biol 2014	Rossbach O, Hung LH, Khrameeva E, Schreiner S et al. Crosslinking-immunoprecipitation (iCLIP) analysis reveals global regulatory roles of hnRNP L. RNA Biol 2014 Feb;11(2):146-55	24526010	Crosslinking-immunoprecipitation (iCLIP) analysis reveals global regulatory roles of hnRNP L	none
SBDH693	Homo sapiens	iCLIP	HNRNPL	HeLa	RNase I, rep2	GEO	GSE37560	GSM921621	hg38_HNRNPL_iCLIP_SRR490913.bed	SRR490913	hg38	NA	Rossbach O, et al. RNA Biol 2014	Rossbach O, Hung LH, Khrameeva E, Schreiner S et al. Crosslinking-immunoprecipitation (iCLIP) analysis reveals global regulatory roles of hnRNP L. RNA Biol 2014 Feb;11(2):146-55	24526010	Crosslinking-immunoprecipitation (iCLIP) analysis reveals global regulatory roles of hnRNP L	none
SBDH694	Homo sapiens	iCLIP	HNRNPL	HeLa	RNase I, rep3	GEO	GSE37560	GSM921622	hg38_HNRNPL_iCLIP_SRR490914.bed	SRR490914	hg38	NA	Rossbach O, et al. RNA Biol 2014	Rossbach O, Hung LH, Khrameeva E, Schreiner S et al. Crosslinking-immunoprecipitation (iCLIP) analysis reveals global regulatory roles of hnRNP L. RNA Biol 2014 Feb;11(2):146-55	24526010	Crosslinking-immunoprecipitation (iCLIP) analysis reveals global regulatory roles of hnRNP L	none
SBDH695	Homo sapiens	PAR-CLIP	ALKBH5	HEK293	4-thiouridine, run2	GEO	GSE38201	GSM936506	hg38_ALKBH5_PAR-CLIP_SRR500479.bed	SRR500479	hg38	NA	Baltz AG, et al. Mol Cell 2012	Baltz AG, Munschauer M, Schwanhäusser B, Vasile A, Murakawa Y, Schueler M, Youngs N, Penfold-Brown D, Drew K, Milek M, Wyler E, Bonneau R, Selbach M, Dieterich C, Landthaler M. The mRNA-bound proteome and its global occupancy profile on protein-coding transcripts. Mol Cell. 2012 Jun 8;46(5):674-90.	22681889	The mRNA-Bound Proteome and Its Global Occupancy Profile on Protein-Coding Transcripts	TC
SBDH696	Homo sapiens	PAR-CLIP	ALKBH5	HEK293	4-thiouridine, run1	GEO	GSE38201	GSM936506 	hg38_ALKBH5_PAR-CLIP_SRR500478.bed	SRR500478	hg38	NA	Baltz AG, et al. Mol Cell 2012	Baltz AG, Munschauer M, Schwanhäusser B, Vasile A, Murakawa Y, Schueler M, Youngs N, Penfold-Brown D, Drew K, Milek M, Wyler E, Bonneau R, Selbach M, Dieterich C, Landthaler M. The mRNA-bound proteome and its global occupancy profile on protein-coding transcripts. Mol Cell. 2012 Jun 8;46(5):674-90.	22681889	The mRNA-Bound Proteome and Its Global Occupancy Profile on Protein-Coding Transcripts	TC
SBDH697	Homo sapiens	PAR-CLIP	NCBP3	HEK293	4-thiouridine, run1	GEO	GSE38201	GSM936507	hg38_NCBP3_PAR-CLIP_SRR500480.bed	SRR500480	hg38	NA	Baltz AG, et al. Mol Cell 2012	Baltz AG, Munschauer M, Schwanhäusser B, Vasile A, Murakawa Y, Schueler M, Youngs N, Penfold-Brown D, Drew K, Milek M, Wyler E, Bonneau R, Selbach M, Dieterich C, Landthaler M. The mRNA-bound proteome and its global occupancy profile on protein-coding transcripts. Mol Cell. 2012 Jun 8;46(5):674-90.	22681889	The mRNA-Bound Proteome and Its Global Occupancy Profile on Protein-Coding Transcripts	TC
SBDH698	Homo sapiens	PAR-CLIP	NCBP3	HEK293	4-thiouridine, run2	GEO	GSE38201	GSM936507	hg38_NCBP3_PAR-CLIP_SRR500481.bed	SRR500481	hg38	NA	Baltz AG, et al. Mol Cell 2012	Baltz AG, Munschauer M, Schwanhäusser B, Vasile A, Murakawa Y, Schueler M, Youngs N, Penfold-Brown D, Drew K, Milek M, Wyler E, Bonneau R, Selbach M, Dieterich C, Landthaler M. The mRNA-bound proteome and its global occupancy profile on protein-coding transcripts. Mol Cell. 2012 Jun 8;46(5):674-90.	22681889	The mRNA-Bound Proteome and Its Global Occupancy Profile on Protein-Coding Transcripts	TC
SBDH699	Homo sapiens	PAR-CLIP	RTCB	HEK293	4-thiouridine, run1	GEO	GSE38201	GSM936508	hg38_RTCB_PAR-CLIP_SRR500482.bed	SRR500482	hg38	NA	Baltz AG, et al. Mol Cell 2012	Baltz AG, Munschauer M, Schwanhäusser B, Vasile A, Murakawa Y, Schueler M, Youngs N, Penfold-Brown D, Drew K, Milek M, Wyler E, Bonneau R, Selbach M, Dieterich C, Landthaler M. The mRNA-bound proteome and its global occupancy profile on protein-coding transcripts. Mol Cell. 2012 Jun 8;46(5):674-90.	22681889	The mRNA-Bound Proteome and Its Global Occupancy Profile on Protein-Coding Transcripts	TC
SBDH700	Homo sapiens	PAR-CLIP	RTCB	HEK293	4-thiouridine, run2	GEO	GSE38201	GSM936508	hg38_RTCB_PAR-CLIP_SRR500483.bed	SRR500483	hg38	NA	Baltz AG, et al. Mol Cell 2012	Baltz AG, Munschauer M, Schwanhäusser B, Vasile A, Murakawa Y, Schueler M, Youngs N, Penfold-Brown D, Drew K, Milek M, Wyler E, Bonneau R, Selbach M, Dieterich C, Landthaler M. The mRNA-bound proteome and its global occupancy profile on protein-coding transcripts. Mol Cell. 2012 Jun 8;46(5):674-90.	22681889	The mRNA-Bound Proteome and Its Global Occupancy Profile on Protein-Coding Transcripts	TC
SBDH701	Homo sapiens	PAR-CLIP	CAPRIN1	HEK293	4-thiouridine, run1	GEO	GSE38201	GSM936509	hg38_CAPRIN1_PAR-CLIP_SRR500484.bed	SRR500484	hg38	NA	Baltz AG, et al. Mol Cell 2012	Baltz AG, Munschauer M, Schwanhäusser B, Vasile A, Murakawa Y, Schueler M, Youngs N, Penfold-Brown D, Drew K, Milek M, Wyler E, Bonneau R, Selbach M, Dieterich C, Landthaler M. The mRNA-bound proteome and its global occupancy profile on protein-coding transcripts. Mol Cell. 2012 Jun 8;46(5):674-90.	22681889	The mRNA-Bound Proteome and Its Global Occupancy Profile on Protein-Coding Transcripts	TC
SBDH702	Homo sapiens	PAR-CLIP	CAPRIN1	HEK293	4-thiouridine, run2	GEO	GSE38201	GSM936509	hg38_CAPRIN1_PAR-CLIP_SRR500485.bed	SRR500485	hg38	NA	Baltz AG, et al. Mol Cell 2012	Baltz AG, Munschauer M, Schwanhäusser B, Vasile A, Murakawa Y, Schueler M, Youngs N, Penfold-Brown D, Drew K, Milek M, Wyler E, Bonneau R, Selbach M, Dieterich C, Landthaler M. The mRNA-bound proteome and its global occupancy profile on protein-coding transcripts. Mol Cell. 2012 Jun 8;46(5):674-90.	22681889	The mRNA-Bound Proteome and Its Global Occupancy Profile on Protein-Coding Transcripts	TC
SBDH703	Homo sapiens	PAR-CLIP	ZC3H7B	HEK293	4-thiouridine, run1	GEO	GSE38201	GSM936510	hg38_ZC3H7B_PAR-CLIP_SRR500486.bed	SRR500486	hg38	NA	Baltz AG, et al. Mol Cell 2012	Baltz AG, Munschauer M, Schwanhäusser B, Vasile A, Murakawa Y, Schueler M, Youngs N, Penfold-Brown D, Drew K, Milek M, Wyler E, Bonneau R, Selbach M, Dieterich C, Landthaler M. The mRNA-bound proteome and its global occupancy profile on protein-coding transcripts. Mol Cell. 2012 Jun 8;46(5):674-90.	22681889	The mRNA-Bound Proteome and Its Global Occupancy Profile on Protein-Coding Transcripts	TC
SBDH704	Homo sapiens	PAR-CLIP	ZC3H7B	HEK293	4-thiouridine, run2	GEO	GSE38201	GSM936510	hg38_ZC3H7B_PAR-CLIP_SRR500487.bed	SRR500487	hg38	NA	Baltz AG, et al. Mol Cell 2012	Baltz AG, Munschauer M, Schwanhäusser B, Vasile A, Murakawa Y, Schueler M, Youngs N, Penfold-Brown D, Drew K, Milek M, Wyler E, Bonneau R, Selbach M, Dieterich C, Landthaler M. The mRNA-bound proteome and its global occupancy profile on protein-coding transcripts. Mol Cell. 2012 Jun 8;46(5):674-90.	22681889	The mRNA-Bound Proteome and Its Global Occupancy Profile on Protein-Coding Transcripts	TC
SBDH705	Homo sapiens	HITS-CLIP	DGCR8	HEK293T	D8 (endogenous DGCR8), rep1	GEO	GSE39086	GSM955510	hg38_DGCR8_HITS-CLIP_SRR518495.bed	SRR518495	hg38	NA	Macias S, et al. Nat Struct Mol Biol 2012	Macias S, Plass M, Stajuda A, Michlewski G, Eyras E, Cáceres JF. DGCR8 HITS-CLIP reveals novel functions for the Microprocessor. Nat Struct Mol Biol. 2012 Aug;19(8):760-6.	22796965	DGCR8 HITS-CLIP reveals novel functions for the Microprocessor	none
SBDH707	Homo sapiens	HITS-CLIP	DGCR8	HEK293T	D8 (endogenous DGCR8), rep2	GEO	GSE39086	GSM955512	hg38_DGCR8_HITS-CLIP_SRR518497.bed	SRR518497	hg38	NA	Macias S, et al. Nat Struct Mol Biol 2012	Macias S, Plass M, Stajuda A, Michlewski G, Eyras E, Cáceres JF. DGCR8 HITS-CLIP reveals novel functions for the Microprocessor. Nat Struct Mol Biol. 2012 Aug;19(8):760-6.	22796965	DGCR8 HITS-CLIP reveals novel functions for the Microprocessor	none
SBDH708	Homo sapiens	HITS-CLIP	DGCR8	HEK293T	T7 (overexpressed DGCR8), rep2	GEO	GSE39086	GSM955513	hg38_DGCR8_HITS-CLIP_SRR518498.bed	SRR518498	hg38	NA	Macias S, et al. Nat Struct Mol Biol 2012	Macias S, Plass M, Stajuda A, Michlewski G, Eyras E, Cáceres JF. DGCR8 HITS-CLIP reveals novel functions for the Microprocessor. Nat Struct Mol Biol. 2012 Aug;19(8):760-6.	22796965	DGCR8 HITS-CLIP reveals novel functions for the Microprocessor	none
SBDH709	Homo sapiens	PAR-CLIP	FMR1	HEK293	wildtype FMRP iso1, 4-thiouridine, RNase T1	GEO	GSE39682	GSM977615	hg38_FMR1_PAR-CLIP_SRR527727.bed	SRR527727	hg38	NA	Ascano M Jr, et al. Nature 2012	Ascano M Jr, Mukherjee N, Bandaru P, Miller JB, Nusbaum JD, Corcoran DL, Langlois C, Munschauer M, Dewell S, Hafner M, Williams Z, Ohler U, Tuschl T. FMRP targets distinct mRNA sequence elements to regulate protein expression. Nature. 2012 Dec 20;492(7429):382-6.	23235829	FMRP targets distinct mRNA sequence elements to regulate protein expression	TC
SBDH710	Homo sapiens	PAR-CLIP	FMR1	HEK293	wildtype FMRP iso7, 4-thiouridine, RNase T1	GEO	GSE39682	GSM977616	hg38_FMR1_PAR-CLIP_SRR527728.bed	SRR527728	hg38	NA	Ascano M Jr, et al. Nature 2012	Ascano M Jr, Mukherjee N, Bandaru P, Miller JB, Nusbaum JD, Corcoran DL, Langlois C, Munschauer M, Dewell S, Hafner M, Williams Z, Ohler U, Tuschl T. FMRP targets distinct mRNA sequence elements to regulate protein expression. Nature. 2012 Dec 20;492(7429):382-6.	23235829	FMRP targets distinct mRNA sequence elements to regulate protein expression	TC
SBDH711	Homo sapiens	PAR-CLIP	FXR1	HEK293	wildtype FXR1, 4-thiouridine, RNase T1	GEO	GSE39682	GSM977619	hg38_FXR1_PAR-CLIP_SRR527731.bed	SRR527731	hg38	NA	Ascano M Jr, et al. Nature 2012	Ascano M Jr, Mukherjee N, Bandaru P, Miller JB, Nusbaum JD, Corcoran DL, Langlois C, Munschauer M, Dewell S, Hafner M, Williams Z, Ohler U, Tuschl T. FMRP targets distinct mRNA sequence elements to regulate protein expression. Nature. 2012 Dec 20;492(7429):382-6.	23235829	FMRP targets distinct mRNA sequence elements to regulate protein expression	TC
SBDH712	Homo sapiens	PAR-CLIP	FXR2	HEK293	wildtype FXR2, 4-thiouridine, RNase T1	GEO	GSE39682	GSM977620	hg38_FXR2_PAR-CLIP_SRR527732.bed	SRR527732	hg38	NA	Ascano M Jr, et al. Nature 2012	Ascano M Jr, Mukherjee N, Bandaru P, Miller JB, Nusbaum JD, Corcoran DL, Langlois C, Munschauer M, Dewell S, Hafner M, Williams Z, Ohler U, Tuschl T. FMRP targets distinct mRNA sequence elements to regulate protein expression. Nature. 2012 Dec 20;492(7429):382-6.	23235829	FMRP targets distinct mRNA sequence elements to regulate protein expression	TC
SBDH713	Homo sapiens	HITS-CLIP	LIN28A	H9	hESCs, anti-LIN28A, run1	GEO	GSE39872	GSM980593	hg38_LIN28A_HITS-CLIP_SRR531463.bed	SRR531463	hg38	NA	Wilbert ML, et al. Mol Cell 2012	Wilbert ML, Huelga SC, Kapeli K, Stark TJ, Liang TY, Chen SX, Yan BY, Nathanson JL, Hutt KR, Lovci MT, Kazan H, Vu AQ, Massirer KB, Morris Q, Hoon S, Yeo GW. LIN28 binds messenger RNAs at GGAGA motifs and regulates splicing factor abundance. Mol Cell. 2012 Oct 26;48(2):195-206.	22959275	LIN28 binds messenger RNAs at GGAGA motifs and regulates splicing factor abundance	none
SBDH714	Homo sapiens	HITS-CLIP	LIN28A	H9	hESCs, anti-LIN28A, run2	GEO	GSE39872	GSM980593	hg38_LIN28A_HITS-CLIP_SRR531464.bed	SRR531464	hg38	NA	Wilbert ML, et al. Mol Cell 2012	Wilbert ML, Huelga SC, Kapeli K, Stark TJ, Liang TY, Chen SX, Yan BY, Nathanson JL, Hutt KR, Lovci MT, Kazan H, Vu AQ, Massirer KB, Morris Q, Hoon S, Yeo GW. LIN28 binds messenger RNAs at GGAGA motifs and regulates splicing factor abundance. Mol Cell. 2012 Oct 26;48(2):195-206.	22959275	LIN28 binds messenger RNAs at GGAGA motifs and regulates splicing factor abundance	none
SBDH715	Homo sapiens	HITS-CLIP	LIN28B	HEK293	hESCs, V5 flagged LIN28, anti-V5	GEO	GSE39872	GSM980594	hg38_LIN28B_HITS-CLIP_SRR531465.bed	SRR531465	hg38	NA	Wilbert ML, et al. Mol Cell 2012	Wilbert ML, Huelga SC, Kapeli K, Stark TJ, Liang TY, Chen SX, Yan BY, Nathanson JL, Hutt KR, Lovci MT, Kazan H, Vu AQ, Massirer KB, Morris Q, Hoon S, Yeo GW. LIN28 binds messenger RNAs at GGAGA motifs and regulates splicing factor abundance. Mol Cell. 2012 Oct 26;48(2):195-206.	22959275	LIN28 binds messenger RNAs at GGAGA motifs and regulates splicing factor abundance	none
SBDH716	Homo sapiens	HITS-CLIP	FUS	brain	DNase I and Mnase	GEO	GSE40651	GSM998875	hg38_FUS_HITS-CLIP_SRR556766.bed	SRR556766	hg38	NA	Lagier-Tourenne C, et al. Nat Neurosci 2012	Lagier-Tourenne C, Polymenidou M, Hutt KR, Vu AQ et al. Divergent roles of ALS-linked proteins FUS/TLS and TDP-43 intersect in processing long pre-mRNAs. Nat Neurosci 2012 Nov;15(11):1488-97	23023293	Divergent roles of ALS-linked proteins FUS/TLS and TDP-43 intersect in processing long pre-mRNAs	none
SBDH717	Homo sapiens	HITS-CLIP	EIF4A3	HeLa	RNase T1, rep1	GEO	GSE40778	GSM1001330	hg38_EIF4A3_HITS-CLIP_SRR567525.bed	SRR567525	hg38	NA	Saulière J, et al.  Nat Struct Mol Biol 2012	Saulière J, Murigneux V, Wang Z, Marquenet E, Barbosa I, Le Tonquèze O, Audic Y, Paillard L, Roest Crollius H, Le Hir H. CLIP-seq of eIF4AIII reveals transcriptome-wide mapping of the human exon junction complex. Nat Struct Mol Biol. 2012 Nov;19(11):1124-31.	23085716	CLIP-seq of eIF4AIII reveals transcriptome-wide mapping of the human exon junction complex	none
