DataSetId	Species	SeqType	GeneSymbol	CellTissue	Treatment	Source	MainAccession	SubAccession	FileName-RBP	UniqAccession	Assembly	newFileName	CitationForShort	Citation	PubMedID	Title	mutation
SBDM195	Mus musculus	HITS-CLIP	Ago2	CD4+T	WT, spleen and lymph nodes, rep11	GEO	GSE41285	GSM1013597	mm10_Ago2_HITS-CLIP_SRR578804.bed	SRR578804	mm10	NA	Loeb GB, et al. Mol Cell 2012	Loeb GB, Khan AA, Canner D, Hiatt JB, Shendure J, Darnell RB, Leslie CS, Rudensky AY. Transcriptome-wide miR-155 binding map reveals widespread noncanonical microRNA targeting. Mol Cell. 2012 Dec 14;48(5):760-70.	23142080	Transcriptome-wide miR-155 binding map reveals widespread noncanonical microRNA targeting	none
SBDM196	Mus musculus	HITS-CLIP	Ago2	CD4+T	WT, spleen and lymph nodes, rep12	GEO	GSE41285	GSM1013598	mm10_Ago2_HITS-CLIP_SRR578805.bed	SRR578805	mm10	NA	Loeb GB, et al. Mol Cell 2012	Loeb GB, Khan AA, Canner D, Hiatt JB, Shendure J, Darnell RB, Leslie CS, Rudensky AY. Transcriptome-wide miR-155 binding map reveals widespread noncanonical microRNA targeting. Mol Cell. 2012 Dec 14;48(5):760-70.	23142080	Transcriptome-wide miR-155 binding map reveals widespread noncanonical microRNA targeting	none
SBDM197	Mus musculus	HITS-CLIP	Upf1	V6.5	Embryonic stem cells, RNase A, rep1	GEO	GSE41785	GSM1024301	mm10_Upf1_HITS-CLIP_SRR606191.bed	SRR606191	mm10	NA	Hurt JA, et al. Genome Res 2013	Hurt JA, Robertson AD, Burge CB. Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay. Genome Res 2013 Oct;23(10):1636-50	23766421	Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay	none
SBDM198	Mus musculus	HITS-CLIP	Upf1	V6.5	Embryonic stem cells, RNase A, rep2	GEO	GSE41785	GSM1024302	mm10_Upf1_HITS-CLIP_SRR606192.bed	SRR606192	mm10	NA	Hurt JA, et al. Genome Res 2013	Hurt JA, Robertson AD, Burge CB. Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay. Genome Res 2013 Oct;23(10):1636-50	23766421	Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay	none
SBDM199	Mus musculus	HITS-CLIP	Upf1	V6.5	Embryonic stem cells, RNase I	GEO	GSE41785	GSM1024303	mm10_Upf1_HITS-CLIP_SRR606193.bed	SRR606193	mm10	NA	Hurt JA, et al. Genome Res 2013	Hurt JA, Robertson AD, Burge CB. Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay. Genome Res 2013 Oct;23(10):1636-50	23766421	Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay	none
SBDM200	Mus musculus	HITS-CLIP	Upf1	V6.5	Embryonic stem cells, cycloheximide (CHX), RNase A, rep1	GEO	GSE41785	GSM1024304	mm10_Upf1_HITS-CLIP_SRR606194.bed	SRR606194	mm10	NA	Hurt JA, et al. Genome Res 2013	Hurt JA, Robertson AD, Burge CB. Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay. Genome Res 2013 Oct;23(10):1636-50	23766421	Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay	none
SBDM201	Mus musculus	HITS-CLIP	Upf1	V6.5	Embryonic stem cells, cycloheximide (CHX), RNase A, rep2-1	GEO	GSE41785	GSM1024305	mm10_Upf1_HITS-CLIP_SRR606195.bed	SRR606195	mm10	NA	Hurt JA, et al. Genome Res 2013	Hurt JA, Robertson AD, Burge CB. Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay. Genome Res 2013 Oct;23(10):1636-50	23766421	Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay	none
SBDM202	Mus musculus	HITS-CLIP	Upf1	V6.5	Embryonic stem cells, cycloheximide (CHX), RNase A, rep2-2	GEO	GSE41785	GSM1024306	mm10_Upf1_HITS-CLIP_SRR606196.bed	SRR606196	mm10	NA	Hurt JA, et al. Genome Res 2013	Hurt JA, Robertson AD, Burge CB. Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay. Genome Res 2013 Oct;23(10):1636-50	23766421	Global analyses of UPF1 binding and function reveal expanded scope of nonsense-mediated mRNA decay	none
SBDM203	Mus musculus	HITS-CLIP	Cstf2	C2C12	RNase T1, rep1	GEO	GSE42398	GSM1039197	mm10_Cstf2_HITS-CLIP_SRR618490.bed	SRR618490	mm10	NA	Hoque M, et al. Nat Methods 2013	Hoque M, Ji Z, Zheng D, Luo W et al. Analysis of alternative cleavage and polyadenylation by 3' region extraction and deep sequencing. Nat Methods 2013 Feb;10(2):133-9	23241633	Analysis of alternative cleavage and polyadenylation by 3' region extraction and deep sequencing	none
SBDM204	Mus musculus	HITS-CLIP	Cstf2	C2C12	RNase T1, rep2	GEO	GSE42398	GSM1039198	mm10_Cstf2_HITS-CLIP_SRR618491.bed	SRR618491	mm10	NA	Hoque M, et al. Nat Methods 2013	Hoque M, Ji Z, Zheng D, Luo W et al. Analysis of alternative cleavage and polyadenylation by 3' region extraction and deep sequencing. Nat Methods 2013 Feb;10(2):133-9	23241633	Analysis of alternative cleavage and polyadenylation by 3' region extraction and deep sequencing	none
SBDM205	Mus musculus	HITS-CLIP	Taf15	neuron	ES-derived neuronal cells, main signal, Dnase I and RNase T1, rep1	GEO	GSE43294	GSM1060210	mm10_Taf15_HITS-CLIP_SRR644278.bed	SRR644278	mm10	NA	Ibrahim F, et al. Cell Rep 2013	Ibrahim F, Maragkakis M, Alexiou P, Maronski MA et al. Identification of in vivo, conserved, TAF15 RNA binding sites reveals the impact of TAF15 on the neuronal transcriptome. Cell Rep 2013 Feb 21;3(2):301-8	23416048	Identification of in vivo, conserved, TAF15 RNA binding sites reveals the impact of TAF15 on the neuronal transcriptome	none
SBDM206	Mus musculus	HITS-CLIP	Taf15	neuron	ES-derived neuronal cells, main signal, Dnase I and RNase T1, rep2	GEO	GSE43294	GSM1060211	mm10_Taf15_HITS-CLIP_SRR644279.bed	SRR644279	mm10	NA	Ibrahim F, et al. Cell Rep 2013	Ibrahim F, Maragkakis M, Alexiou P, Maronski MA et al. Identification of in vivo, conserved, TAF15 RNA binding sites reveals the impact of TAF15 on the neuronal transcriptome. Cell Rep 2013 Feb 21;3(2):301-8	23416048	Identification of in vivo, conserved, TAF15 RNA binding sites reveals the impact of TAF15 on the neuronal transcriptome	none
SBDM207	Mus musculus	HITS-CLIP	Fus	EDNCs	ES-derived neuronal cells, Hlbx9-GFP+, Dnase I and RNase T1, replicate1	GEO	GSE43308	GSM1060384	mm10_Fus_HITS-CLIP_SRR645787.bed	SRR645787	mm10	NA	Nakaya T, et al.  RNA 2013	Nakaya T, Alexiou P, Maragkakis M, Chang A, Mourelatos Z. FUS regulates genes coding for RNA-binding proteins in neurons by binding to their highly conserved introns. RNA. 2013 Apr;19(4):498-509.	23389473	FUS regulates genes coding for RNA-binding proteins in neurons by binding to their highly conserved introns	none
SBDM208	Mus musculus	HITS-CLIP	Fus	EDNCs	ES-derived neuronal cells, Hlbx9-GFP+, Dnase I and RNase T1, replicate2	GEO	GSE43308	GSM1060385	mm10_Fus_HITS-CLIP_SRR645788.bed	SRR645788	mm10	NA	Nakaya T, et al.  RNA 2013	Nakaya T, Alexiou P, Maragkakis M, Chang A, Mourelatos Z. FUS regulates genes coding for RNA-binding proteins in neurons by binding to their highly conserved introns. RNA. 2013 Apr;19(4):498-509.	23389473	FUS regulates genes coding for RNA-binding proteins in neurons by binding to their highly conserved introns	none
SBDM209	Mus musculus	HITS-CLIP	Srsf1	MEFs	SRSF1 tet-repressible	GEO	GSE44591	GSM1088390	mm10_Srsf1_HITS-CLIP_SRR765756.bed	SRR765756	mm10	NA	Pandit S, et al. Mol Cell 2013	Pandit S, Zhou Y, Shiue L, Coutinho-Mansfield G, Li H, Qiu J, Huang J, Yeo GW, Ares M Jr, Fu XD. Genome-wide analysis reveals SR protein cooperation and competition in regulated splicing. Mol Cell. 2013 Apr 25;50(2):223-35.	23562324	Genome-wide Analysis Reveals SR Protein Cooperation and Competition in Regulated Splicing	none
SBDM210	Mus musculus	HITS-CLIP	Srsf2	MEFs	SRSF2 tet-repressible	GEO	GSE44591	GSM1088391	mm10_Srsf2_HITS-CLIP_SRR765757.bed	SRR765757	mm10	NA	Pandit S, et al. Mol Cell 2013	Pandit S, Zhou Y, Shiue L, Coutinho-Mansfield G, Li H, Qiu J, Huang J, Yeo GW, Ares M Jr, Fu XD. Genome-wide analysis reveals SR protein cooperation and competition in regulated splicing. Mol Cell. 2013 Apr 25;50(2):223-35.	23562324	Genome-wide Analysis Reveals SR Protein Cooperation and Competition in Regulated Splicing	none
SBDM211	Mus musculus	HITS-CLIP	Srsf1	MEFs	control siRNA, SRSF1 tet-repressible, run1	GEO	GSE44591	GSM1088392	mm10_Srsf1_HITS-CLIP_SRR765758.bed	SRR765758	mm10	NA	Pandit S, et al. Mol Cell 2013	Pandit S, Zhou Y, Shiue L, Coutinho-Mansfield G, Li H, Qiu J, Huang J, Yeo GW, Ares M Jr, Fu XD. Genome-wide analysis reveals SR protein cooperation and competition in regulated splicing. Mol Cell. 2013 Apr 25;50(2):223-35.	23562324	Genome-wide Analysis Reveals SR Protein Cooperation and Competition in Regulated Splicing	none
SBDM212	Mus musculus	HITS-CLIP	Srsf1	MEFs	control siRNA, SRSF1 tet-repressible, run2	GEO	GSE44591	GSM1088392	mm10_Srsf1_HITS-CLIP_SRR765759.bed	SRR765759	mm10	NA	Pandit S, et al. Mol Cell 2013	Pandit S, Zhou Y, Shiue L, Coutinho-Mansfield G, Li H, Qiu J, Huang J, Yeo GW, Ares M Jr, Fu XD. Genome-wide analysis reveals SR protein cooperation and competition in regulated splicing. Mol Cell. 2013 Apr 25;50(2):223-35.	23562324	Genome-wide Analysis Reveals SR Protein Cooperation and Competition in Regulated Splicing	none
SBDM213	Mus musculus	HITS-CLIP	Srsf1	MEFs	siRNA against SRSF2, SRSF1 tet-repressible, rep1	GEO	GSE44591	GSM1088393	mm10_Srsf1_HITS-CLIP_SRR765760.bed	SRR765760	mm10	NA	Pandit S, et al. Mol Cell 2013	Pandit S, Zhou Y, Shiue L, Coutinho-Mansfield G, Li H, Qiu J, Huang J, Yeo GW, Ares M Jr, Fu XD. Genome-wide analysis reveals SR protein cooperation and competition in regulated splicing. Mol Cell. 2013 Apr 25;50(2):223-35.	23562324	Genome-wide Analysis Reveals SR Protein Cooperation and Competition in Regulated Splicing	none
SBDM214	Mus musculus	HITS-CLIP	Srsf1	MEFs	siRNA against SRSF2, SRSF1 tet-repressible, rep2	GEO	GSE44591	GSM1088393	mm10_Srsf1_HITS-CLIP_SRR765761.bed	SRR765761	mm10	NA	Pandit S, et al. Mol Cell 2013	Pandit S, Zhou Y, Shiue L, Coutinho-Mansfield G, Li H, Qiu J, Huang J, Yeo GW, Ares M Jr, Fu XD. Genome-wide analysis reveals SR protein cooperation and competition in regulated splicing. Mol Cell. 2013 Apr 25;50(2):223-35.	23562324	Genome-wide Analysis Reveals SR Protein Cooperation and Competition in Regulated Splicing	none
SBDM215	Mus musculus	HITS-CLIP	Fmr1	FVB	brain,a polyclonal antibody, age P11, RNase T1	GEO	GSE45148	GSM1098056	mm10_Fmr1_HITS-CLIP_SRR772121.bed	SRR772121	mm10	NA	Darnell JC, et al. Cell 2011	Darnell JC, Van Driesche SJ, Zhang C, Hung KY et al. FMRP stalls ribosomal translocation on mRNAs linked to synaptic function and autism. Cell 2011 Jul 22;146(2):247-61	21784246	FMRP stalls ribosomal translocation on mRNAs linked to synaptic function and autism	none
SBDM216	Mus musculus	HITS-CLIP	Fmr1	FVB	brain,a polyclonal antibody, age P13, RNase T1	GEO	GSE45148	GSM1098057	mm10_Fmr1_HITS-CLIP_SRR772122.bed	SRR772122	mm10	NA	Darnell JC, et al. Cell 2011	Darnell JC, Van Driesche SJ, Zhang C, Hung KY et al. FMRP stalls ribosomal translocation on mRNAs linked to synaptic function and autism. Cell 2011 Jul 22;146(2):247-61	21784246	FMRP stalls ribosomal translocation on mRNAs linked to synaptic function and autism	none
SBDM217	Mus musculus	HITS-CLIP	Elavl2	FVB	brain,anti-Hu antisera, age P11, RNase T1	GEO	GSE45148	GSM1098058	mm10_Elavl2_HITS-CLIP_SRR772123.bed	SRR772123	mm10	NA	Darnell JC, et al. Cell 2011	Darnell JC, Van Driesche SJ, Zhang C, Hung KY et al. FMRP stalls ribosomal translocation on mRNAs linked to synaptic function and autism. Cell 2011 Jul 22;146(2):247-61	21784246	FMRP stalls ribosomal translocation on mRNAs linked to synaptic function and autism	none
SBDM218	Mus musculus	HITS-CLIP	Elavl2	FVB	brain,anti-Hu antisera, age P13, RNase T1	GEO	GSE45148	GSM1098059	mm10_Elavl2_HITS-CLIP_SRR772124.bed	SRR772124	mm10	NA	Darnell JC, et al. Cell 2011	Darnell JC, Van Driesche SJ, Zhang C, Hung KY et al. FMRP stalls ribosomal translocation on mRNAs linked to synaptic function and autism. Cell 2011 Jul 22;146(2):247-61	21784246	FMRP stalls ribosomal translocation on mRNAs linked to synaptic function and autism	none
SBDM219	Mus musculus	HITS-CLIP	Ago2	mesencymal_stem_cell	Dicer f/f, TT-Flag-HA-hAgo2, DNase and RNase I	GEO	GSE45828	GSM1116239	mm10_Ago2_HITS-CLIP_SRR816889.bed	SRR816889	mm10	NA	Gurtan AM, et al. Genes Dev 2013	Gurtan AM, Ravi A, Rahl PB, Bosson AD et al. Let-7 represses Nr6a1 and a mid-gestation developmental program in adult fibroblasts. Genes Dev 2013 Apr 15;27(8):941-54	23630078	Let-7 represses Nr6a1 and a mid-gestation developmental program in adult fibroblasts	none
SBDM220	Mus musculus	HITS-CLIP	Mbnl3	C2C12	RNase A, rep1	GEO	GSE46207	GSM1127906	mm10_Mbnl3_HITS-CLIP_SRR833330.bed	SRR833330	mm10	NA	Poulos MG, et al. Hum Mol Genet 2013	Poulos MG, Batra R, Li M, Yuan Y et al. Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice. Hum Mol Genet 2013 Sep 1;22(17):3547-58	23660517	Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice	none
SBDM221	Mus musculus	HITS-CLIP	Mbnl3	C2C12	RNase A, rep2	GEO	GSE46207	GSM1127907	mm10_Mbnl3_HITS-CLIP_SRR833331.bed	SRR833331	mm10	NA	Poulos MG, et al. Hum Mol Genet 2013	Poulos MG, Batra R, Li M, Yuan Y et al. Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice. Hum Mol Genet 2013 Sep 1;22(17):3547-58	23660517	Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice	none
SBDM222	Mus musculus	HITS-CLIP	Mbnl3	C2C12	RNase A, rep3	GEO	GSE46207	GSM1127908	mm10_Mbnl3_HITS-CLIP_SRR833332.bed	SRR833332	mm10	NA	Poulos MG, et al. Hum Mol Genet 2013	Poulos MG, Batra R, Li M, Yuan Y et al. Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice. Hum Mol Genet 2013 Sep 1;22(17):3547-58	23660517	Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice	none
SBDM223	Mus musculus	HITS-CLIP	Mbnl3	BL6	forelimb, E15,WT, RNase A, rep1	GEO	GSE46207	GSM1127909	mm10_Mbnl3_HITS-CLIP_SRR833333.bed	SRR833333	mm10	NA	Poulos MG, et al. Hum Mol Genet 2013	Poulos MG, Batra R, Li M, Yuan Y et al. Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice. Hum Mol Genet 2013 Sep 1;22(17):3547-58	23660517	Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice	none
SBDM224	Mus musculus	HITS-CLIP	Mbnl3	BL6	forelimb, E15,WT, RNase A, rep2	GEO	GSE46207	GSM1127910	mm10_Mbnl3_HITS-CLIP_SRR833334.bed	SRR833334	mm10	NA	Poulos MG, et al. Hum Mol Genet 2013	Poulos MG, Batra R, Li M, Yuan Y et al. Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice. Hum Mol Genet 2013 Sep 1;22(17):3547-58	23660517	Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice	none
SBDM225	Mus musculus	HITS-CLIP	Mbnl3	BL6	forelimb, E15,WT, RNase A, rep3	GEO	GSE46207	GSM1127911	mm10_Mbnl3_HITS-CLIP_SRR833335.bed	SRR833335	mm10	NA	Poulos MG, et al. Hum Mol Genet 2013	Poulos MG, Batra R, Li M, Yuan Y et al. Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice. Hum Mol Genet 2013 Sep 1;22(17):3547-58	23660517	Progressive impairment of muscle regeneration in muscleblind-like 3 isoform knockout mice	none
SBDM226	Mus musculus	HITS-CLIP	Ptbp2	embryonic_cortex	brain 1, sample 1	GEO	GSE47564	GSM1152506	mm10_Ptbp2_HITS-CLIP_SRR871026.bed	SRR871026	mm10	NA	Licatalosi DD, et al. Genes Dev 2012	Licatalosi DD, Yano M, Fak JJ, Mele A, Grabinski SE, Zhang C, Darnell RB. Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain. Genes Dev. 2012 Jul 15;26(14):1626-42.	22802532	Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain	none
SBDM227	Mus musculus	HITS-CLIP	Ptbp2	embryonic_cortex	brain 1, sample 2	GEO	GSE47564	GSM1152507	mm10_Ptbp2_HITS-CLIP_SRR871027.bed	SRR871027	mm10	NA	Licatalosi DD, et al. Genes Dev 2012	Licatalosi DD, Yano M, Fak JJ, Mele A, Grabinski SE, Zhang C, Darnell RB. Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain. Genes Dev. 2012 Jul 15;26(14):1626-42.	22802532	Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain	none
SBDM228	Mus musculus	HITS-CLIP	Ptbp2	embryonic_cortex	brain 1, sample 3	GEO	GSE47564	GSM1152508	mm10_Ptbp2_HITS-CLIP_SRR871028.bed	SRR871028	mm10	NA	Licatalosi DD, et al. Genes Dev 2012	Licatalosi DD, Yano M, Fak JJ, Mele A, Grabinski SE, Zhang C, Darnell RB. Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain. Genes Dev. 2012 Jul 15;26(14):1626-42.	22802532	Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain	none
SBDM229	Mus musculus	HITS-CLIP	Ptbp2	embryonic_cortex	brain 1, sample 4	GEO	GSE47564	GSM1152509	mm10_Ptbp2_HITS-CLIP_SRR871029.bed	SRR871029	mm10	NA	Licatalosi DD, et al. Genes Dev 2012	Licatalosi DD, Yano M, Fak JJ, Mele A, Grabinski SE, Zhang C, Darnell RB. Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain. Genes Dev. 2012 Jul 15;26(14):1626-42.	22802532	Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain	none
SBDM230	Mus musculus	HITS-CLIP	Ptbp2	embryonic_cortex	brain 2, sample 1	GEO	GSE47564	GSM1152510	mm10_Ptbp2_HITS-CLIP_SRR871030.bed	SRR871030	mm10	NA	Licatalosi DD, et al. Genes Dev 2012	Licatalosi DD, Yano M, Fak JJ, Mele A, Grabinski SE, Zhang C, Darnell RB. Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain. Genes Dev. 2012 Jul 15;26(14):1626-42.	22802532	Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain	none
SBDM231	Mus musculus	HITS-CLIP	Ptbp2	embryonic_cortex	brain 2, sample 2	GEO	GSE47564	GSM1152511	mm10_Ptbp2_HITS-CLIP_SRR871031.bed	SRR871031	mm10	NA	Licatalosi DD, et al. Genes Dev 2012	Licatalosi DD, Yano M, Fak JJ, Mele A, Grabinski SE, Zhang C, Darnell RB. Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain. Genes Dev. 2012 Jul 15;26(14):1626-42.	22802532	Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain	none
SBDM232	Mus musculus	HITS-CLIP	Ptbp2	embryonic_cortex	brain 2, sample 3	GEO	GSE47564	GSM1152512	mm10_Ptbp2_HITS-CLIP_SRR871032.bed	SRR871032	mm10	NA	Licatalosi DD, et al. Genes Dev 2012	Licatalosi DD, Yano M, Fak JJ, Mele A, Grabinski SE, Zhang C, Darnell RB. Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain. Genes Dev. 2012 Jul 15;26(14):1626-42.	22802532	Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain	none
SBDM233	Mus musculus	HITS-CLIP	Ptbp2	embryonic_cortex	brain 2, sample 4	GEO	GSE47564	GSM1152513	mm10_Ptbp2_HITS-CLIP_SRR871033.bed	SRR871033	mm10	NA	Licatalosi DD, et al. Genes Dev 2012	Licatalosi DD, Yano M, Fak JJ, Mele A, Grabinski SE, Zhang C, Darnell RB. Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain. Genes Dev. 2012 Jul 15;26(14):1626-42.	22802532	Ptbp2 represses adult-specific splicing to regulate the generation of neuronal precursors in the embryonic brain	none
SBDM235	Mus musculus	HITS-CLIP	Mbnl2	quadriceps_muscle	WT, 15-16 weeks, RNase A, repeat 3	GEO	GSE47794	GSM1159716	mm10_Mbnl2_HITS-CLIP_SRR891597.bed	SRR891597	mm10	NA	Lee KY, et al. EMBO Mol Med 2013	Lee KY, Li M, Manchanda M, Batra R et al. Compound loss of muscleblind-like function in myotonic dystrophy. EMBO Mol Med 2013 Dec;5(12):1887-900	24293317	Compound loss of muscleblind-like function in myotonic dystrophy	none
SBDM236	Mus musculus	HITS-CLIP	Mbnl2	quadriceps_muscle	WT, 15-16 weeks, RNase A, repeat 2	GEO	GSE47794	GSM1159716	mm10_Mbnl2_HITS-CLIP_SRR891596.bed	SRR891596	mm10	NA	Lee KY, et al. EMBO Mol Med 2013	Lee KY, Li M, Manchanda M, Batra R et al. Compound loss of muscleblind-like function in myotonic dystrophy. EMBO Mol Med 2013 Dec;5(12):1887-900	24293317	Compound loss of muscleblind-like function in myotonic dystrophy	none
SBDM237	Mus musculus	HITS-CLIP	Mbnl2	quadriceps_muscle	Mbnl1-/-, 15-16 weeks, RNase A, repeat 3	GEO	GSE47794	GSM1159717	mm10_Mbnl2_HITS-CLIP_SRR891600.bed	SRR891600	mm10	NA	Lee KY, et al. EMBO Mol Med 2013	Lee KY, Li M, Manchanda M, Batra R et al. Compound loss of muscleblind-like function in myotonic dystrophy. EMBO Mol Med 2013 Dec;5(12):1887-900	24293317	Compound loss of muscleblind-like function in myotonic dystrophy	none
SBDM238	Mus musculus	HITS-CLIP	Mbnl2	quadriceps_muscle	Mbnl1-/-, 15-16 weeks, RNase A, repeat 1	GEO	GSE47794	GSM1159717	mm10_Mbnl2_HITS-CLIP_SRR891598.bed	SRR891598	mm10	NA	Lee KY, et al. EMBO Mol Med 2013	Lee KY, Li M, Manchanda M, Batra R et al. Compound loss of muscleblind-like function in myotonic dystrophy. EMBO Mol Med 2013 Dec;5(12):1887-900	24293317	Compound loss of muscleblind-like function in myotonic dystrophy	none
SBDM239	Mus musculus	HITS-CLIP	Mbnl2	quadriceps_muscle	Mbnl1-/-, 15-16 weeks, RNase A, repeat 2	GEO	GSE47794	GSM1159717	mm10_Mbnl2_HITS-CLIP_SRR891599.bed	SRR891599	mm10	NA	Lee KY, et al. EMBO Mol Med 2013	Lee KY, Li M, Manchanda M, Batra R et al. Compound loss of muscleblind-like function in myotonic dystrophy. EMBO Mol Med 2013 Dec;5(12):1887-900	24293317	Compound loss of muscleblind-like function in myotonic dystrophy	none
