C1_H1	C1_H2	C1_H3	C1_N1	C1_N2	C1_N3	C2_H1	C2_H2	C2_H3	C2_N1	C2_N2	C2_N3	C3_H1	C3_H2	C3_H3	C3_N1	C3_N2	C3_N3
FTO-IT1	1.32188478384953	1.61182133124332	1.50555694648466	1.64892981827523	1.25146311930962	1.38969223167594	0.984989118249331	0.915362681764938	1.79000153281292	1.0186109064063	1.60409055754849	1.24518612557794	1.21468249967656	1.02541898131264	1.39405560166237	1.21477358444602	1.49750702615479	1.43378845091054
CES1P1	4.16934654600988	3.92383364696404	3.26106432417939	3.7045710776824	3.45411993317439	3.96551236359988	3.20054914601454	2.93808800847724	3.49406409062448	3.80642918260039	3.01522150209655	3.38319661665111	3.22902494797413	4.27086789869696	3.20492839111488	3.32150300460322	3.79114016802624	3.77981088622687
MT1JP	11.1953264781047	11.1912677061239	11.283546693625	10.7238102458476	10.5878026390954	10.2288191586744	11.1402347191201	11.2213795200091	11.1406155733708	10.0737886251038	10.6689000859639	10.1502836363336	11.3938364740878	11.5204325981963	11.6361650272724	11.6869815892667	11.3535244510058	11.3456269503468
LOC101927580	1.14464298161078	1.70223232870046	1.60783736548764	1.13462372998881	2.36091173211756	1.13232190544768	1.05001483042741	1.12090274839707	1.37061117177916	2.00825638190717	1.04955067244735	1.53525777023126	1.3037025541844	1.39542415718993	1.56098641988907	1.32314345059589	1.06327423918342	1.53283493610633
LINC00920	2.10476542534927	1.80130749482586	1.80345066898627	2.0735911297159	2.5311804491812	1.56485359617428	2.13362598844615	1.61282689853023	1.59102928001254	2.47636760812773	1.68934315756558	1.65216854944606	1.86351256160319	1.79920258485883	1.60543019636523	2.13528157710773	2.03475133297896	1.89443291546423
MIR140	1.39472260734178	1.63463702706097	1.35154545332203	1.44714834471746	1.7118464536521	1.55594138844114	1.6795850562738	1.29065466486881	1.4129071805108	1.90368637924522	1.09427216277526	1.05610714791748	1.88096048712919	1.67064896822698	1.5268016552717	1.38876665612294	1.97273449482167	2.30733420311527
SNORD111	1.24363093629133	0.814087625669474	0.978319143733713	1.11723324990321	1.3316755490774	1.03159954957529	1.29982935612661	1.40503911571288	2.40394545950211	2.46781598802588	1.27861562036464	1.46657416408714	0.99263386176759	1.33457840693992	0.986232252238963	1.15569472064243	0.918911733223342	0.936442398547106
VAC14-AS1	2.0735978843653	2.65412938789408	2.17196894934749	3.26760600281292	1.98952937956917	2.65737726798131	1.86814515282941	2.48241340383531	2.2682010880372	1.8074188301792	2.1782655157741	2.65539716641749	2.09061129394449	2.54146854058833	2.51483532236035	2.85493320005823	2.32976990700436	2.36634587948284
LINC01568	1.68383032110783	2.25719835648547	1.22882568386382	1.14678687620522	1.64146200079218	1.06945190933966	1.41065833415979	0.61635879419939	1.58087019184964	1.06770564086981	0.977007178181572	0.936407579057468	1.19777751727115	1.12429816975147	0.908043235216628	1.1970886728661	1.44337217949138	1.40844796339147
MIR6504	2.05973254994453	2.05973327734208	2.31495792643418	2.43883017491203	2.66318887719965	2.24171324904523	2.83442445119183	2.18305315836585	2.83326593157371	1.60012869371569	1.88183521791602	2.48117029177458	2.56684014567065	2.77475572989605	1.78650072071739	2.10753551179663	2.21808126069875	2.34770554852468
MIR3182	2.74468948610496	2.30742640071158	2.34486862100584	2.00002761781787	2.3765665126767	2.45588763532201	2.39441465302613	1.9987840805407	1.96991107330351	1.78966340576455	2.37641150400334	1.88339045199013	2.40199406658201	2.06354070553337	1.74586302204967	1.2191858313547	2.26333519112277	1.85316971313643
LINC00311	2.59289641165432	2.12378110766603	1.79387992752662	2.23022084503618	2.01237067712211	2.45269461404991	2.47019998380889	2.99270637185429	2.39022308549608	2.26159897665967	1.93157884450939	2.22284823168394	1.77274783263361	3.28166523147718	2.76486749322881	3.27018068173449	3.00908249052315	2.34007439505686
MIR6774	3.93420963400474	3.39913699306852	3.57428152563392	3.01541631607418	3.21840880283168	3.3070465207612	3.44905754827285	3.15359384174516	3.26146552955765	3.11021988943664	2.84766509589008	3.71948256096713	3.37095923271513	3.91696021779716	3.59937289640189	3.61674805597697	3.63156357198198	3.1581368296041
LINC01082	2.49118492815776	2.28367711705474	2.09285168096396	2.39478470645265	2.75172689096296	2.44855711607098	2.37219526626003	2.36426751767966	2.66853038327841	2.46615563130389	1.91631878267108	2.83007013463371	3.56393885965416	2.43485150108673	2.2237821812276	2.10361630262512	2.13178720587368	2.58352769991515
LOC101928880	3.49101420140746	3.52980481760874	2.82868946134143	3.48478320915806	3.35164536658271	2.77012123340257	3.44567323455996	4.03566969142585	3.40352566382746	3.53249418740696	3.66509219906152	3.22591357638518	3.51678034976364	3.00415062269133	3.03003234135338	2.57661043724277	3.21167970296713	3.24432264705903
SNAI3-AS1	4.22233245387006	4.3255488624822	4.15108356879764	4.07767935469685	4.19887748100465	4.06137864523155	3.68573124276659	3.94622912127888	3.93249883453074	3.66023409350493	3.68876858011325	3.78865061098812	4.29488599887067	3.24936966034679	4.05901841489601	3.24403853196929	3.22197167425489	3.71643348542989
LOC339059	3.44170349586543	3.96206233898062	2.19128312074522	3.22120469514518	3.34387288880975	3.17632079575263	3.47285219875084	3.57061394882348	2.63073388403384	3.15448332479063	3.62326850743131	4.05638673478246	3.81941381586481	3.00392755216512	3.15523438515111	3.86214304415798	3.0161473133939	3.97534351265815
LINC00304	4.96017051512537	5.53272882087537	5.19885052297769	5.21522280127172	4.70160299567901	4.42941495424697	4.90508894214431	4.97568319175756	5.2395483092343	3.78091300515894	4.99728063449574	4.85667630063837	4.85663775847071	4.36278217444109	4.28941471896605	5.21918673609071	4.67167277342413	5.42630362687082
SSTR5-AS1	4.93427659000877	5.16098255259732	4.63625641265695	4.26826095260017	5.07287304754664	4.54106230183786	4.87825605925476	4.69667961021571	4.60571501615858	4.91864437551544	4.2273484133536	5.32299556686785	4.87709969205345	4.98873238826246	4.82278634929553	4.6690005676098	5.00052272843631	4.99506582282641
MIR3180-5	6.31500011983047	6.87670211249803	6.67321530098238	6.38362369626479	6.69066290165823	6.31571905477645	6.92675063183018	6.41022845275868	6.50383826935503	6.12959563706561	6.3854498581064	6.88194657605721	6.83927875982566	6.73315211780093	6.98232388848178	6.74154085077991	6.41497356001813	5.93918494739106
SNHG19	4.4035024528251	4.80031029628705	4.15277732143118	4.6912930387043	4.59024122863333	4.48711190679089	4.03476053139337	4.31337417042387	4.28198747480527	3.72844844001744	4.31192035864923	4.2488795790726	4.0220218669793	3.99001400945009	3.76016163944964	4.37662042370548	3.8995009682497	4.21584234830812
LOC102724927	3.93876271035569	4.06844293408975	4.15557431472114	3.04974609123907	3.80057462478458	3.28140503740311	3.88565602543188	4.08289491879368	4.45482229823609	3.51982656022237	3.8869320836179	3.76676807721473	3.04430712593974	3.31355716318183	3.08667189697317	2.32882585417599	2.64734923796566	3.08483211242168
GLIS2-AS1	3.2525427875974	3.73401350499345	3.45731703868801	3.32536486983219	3.78476052739499	3.04795530042921	4.28392887708706	3.43323588969061	3.35873603623309	3.57069063691273	3.04377742084119	3.87713496153694	3.64337798562243	4.21302626070198	3.51773230967361	3.65317242064448	3.45180035866221	3.53018476045345
LINC01570	2.32104599200715	1.97917424491246	2.26910859311982	2.46622152194985	2.11884697993068	2.56257431167785	2.18264692740671	2.62916301293723	2.50666530016837	2.36233994513733	2.23483694038846	2.19516016850321	2.05437298322083	2.25467903724346	2.50326663623589	2.46326105174137	1.99832193764724	2.00545112382795
LINC01195	0.9001166753923	0.863059599968743	1.51193304020425	1.33812865623855	1.24674106782483	0.815816768886204	0.805421678177339	0.783150838520681	1.24872096093352	1.27259366890615	0.865786034548779	1.1871254694677	1.0213847258127	1.20749290051177	1.00339893346732	1.24614494206025	0.879771473031235	1.41801087906875
MIR548H2	1.43162823210199	1.41518476578847	1.84736636880429	1.75295728137853	1.69865130257672	1.6545374200001	2.52903350618292	2.38969836675797	2.17555644511693	2.04778582176678	2.53281605789277	1.86361731544047	2.26486840482233	1.68862224332797	1.32570378503593	1.69680760141636	1.51562874977638	1.50323903034861
LOC105447648	2.87742094546853	2.94674087712495	3.02034492266666	3.43256785158921	2.14290890400342	2.70654665680888	2.65899140323226	2.74818646415169	2.49513814418989	2.45033854187973	2.53003169938825	2.89615044510541	3.17166919123524	3.03163999467974	3.12025096265776	2.41148509216222	2.18402340490973	2.89962435972966
ABCC6P2	3.07181284725459	3.31266881294918	3.60909880074203	3.33966243988818	3.66062961828336	3.85137495720692	3.18038950841909	3.4665161561539	3.30042152703713	3.61573119327435	3.80729249868967	4.24024911531942	3.27049050761768	3.3981209471953	3.8959985011302	3.27164677903123	3.30264891157897	3.53828201727192
LOC100288162	5.12557154460373	4.723152378806	4.66434811689657	4.59337002503405	4.47403470599563	4.57147928618843	5.09185321257914	5.61304021759376	5.00183162809479	5.22927566878289	4.74078695145598	4.5632183588741	5.37103442403298	4.72573757252406	5.33358247428124	5.18542517612627	4.85328156261781	4.93128145574368
PKD1P6	7.52882835443402	7.17890620297018	7.78815825448979	7.07228021356453	7.23700868660069	7.30282304327741	8.03020774167171	7.91458362598771	8.14194815438617	7.28608025296355	7.77004772533869	7.2597370664678	7.42367995094068	7.14013270552612	7.47085818608082	7.37451521037373	6.71239469896415	6.53903661470826
MIR3670-3	1.83830019420636	1.70122149831016	2.55387830816024	1.78111123791405	1.31108596155543	2.12558731068654	2.45597386567855	2.00953562253487	2.50686640675518	2.15601448470057	2.13407278862957	2.0333663135656	1.3506146573556	2.06157523653552	1.76443001125369	2.44532932390657	2.36358547563227	2.25581394456757
LOC102723385	2.29263220838144	1.80607569957435	2.15110497707217	2.04910838900881	1.48975209039436	2.32087921333012	2.08236341947444	1.85860928873159	2.02274546723133	2.42680562571275	2.42918115692539	2.05962855076576	1.8845586736234	2.35733302405764	1.79588624057226	2.46131072874594	2.50328479241443	2.57305669396067
RRN3P1	6.31742494148078	6.3113224542125	6.55578849622506	6.51074948563369	6.66049702788728	6.61061506747915	6.24258395223166	6.04749700993341	6.234996351614	6.57361513885958	6.82520655732341	6.209168486724	5.68878730086598	4.7658873784036	5.62090129901299	6.20702750471877	6.71744317436788	6.21315926761633
LCMT1-AS1	1.50626727151478	1.71489188202804	2.22602558587996	2.51394856572049	1.68121188774306	2.08272523459265	1.73748710303025	1.77906519811472	1.45640400732273	2.40627892698645	1.52021328011911	1.62140982046797	1.65666492521056	1.08145311908788	1.3000397162056	0.997337408210697	1.63270417822602	1.27815408816435
MIR6862-1	3.5652691339416	3.48954086489656	3.6533427398709	3.31041800930428	3.36898457882724	3.72400954857142	3.86368327566873	3.49318039574373	3.75514643949584	3.26878046263242	3.55560886128604	3.59467671372862	3.98386302997875	3.3812499466051	3.82758142694564	4.42263758275695	4.25905155554239	3.26414685052628
LOC388242	4.72376914285996	5.03734568584625	5.13813840396245	4.31530747067564	4.55313421675023	4.14941688237337	4.92784055112827	5.22901650210246	4.80133172845797	4.67024902585556	4.48686653192652	4.82838737362201	4.69118247919131	4.17331500494785	4.62508178380531	4.21428173412674	4.35432575185075	4.7705634501427
SLC7A5P1	6.1294731777485	5.8879928485305	5.83645594894953	6.13779636792874	5.99250316798497	5.9504267010584	6.17153194387145	6.48217235739932	5.94240505753934	6.98105399661425	6.59606077427691	6.21538153307123	6.10100478158004	6.25825728607362	6.47948147660323	6.17342948410254	6.5408919252698	6.61442459017678
SMG1P5	6.24041181309602	6.03703632475806	6.32916892936774	5.92790528968489	5.79762231718919	5.95339194258609	6.52169082990837	6.10759842444214	6.17940096672489	5.73867979923358	5.9161596794614	5.72850044635493	5.6048704183585	6.01204308794428	6.03773586579888	6.02811464749535	6.32807229538619	6.22909670160235
MIR4519	3.05604366109108	3.33629194842618	2.49663557231703	2.28394485713058	3.06585963926169	3.50336792699879	2.71654086881723	3.2184518796787	3.34784207146922	3.02093871090673	2.7573429171241	2.96513788776311	2.65245392666709	3.36782069906459	1.75514634949153	3.09479530160552	3.12397830572098	2.93525965407175
SLC6A10P	8.51929823182301	8.03538078972719	8.23631749861161	6.10112501505209	6.29879571228629	6.27310669777443	8.35772344339685	8.45440369775701	8.46022059976314	6.6090182631369	6.42920921258801	6.45394254669499	8.52005862174134	8.33237662810739	8.2048406720883	7.00195581813044	6.24856167438584	6.55089327826149
LOC390705	3.13452869430513	3.71913948858264	3.39259000016357	3.121356834838	3.4848177664608	3.17120945464108	3.32103968858105	3.3224348537026	3.71175591411574	3.77560246020752	3.29549035358905	3.12918117622486	3.91924578063796	4.07690865327921	3.09877693016976	3.2208101604727	3.49569364250309	3.03818136930027
ANKRD26P1	1.41757510444177	1.06057067609171	1.09301436288778	1.29846499000741	1.1772064509563	1.68992002441565	1.57805178915861	1.56033943539796	1.50427426985195	1.41340681829431	1.36516715720484	1.53871853452945	1.27582165570512	1.38031568847072	1.01333174444709	1.52198145720159	1.01875722359879	0.9773741501171
LOC100996338	1.06099413705497	2.155445905647	1.54231772640271	1.61750582549949	1.3903222135286	1.170888282578	1.63851003550988	1.36126399651766	1.41463486663259	1.42526743654562	1.25388540178192	1.64372445731885	1.59484577030656	0.962122154325113	1.34009149386294	2.67787097114738	2.03256380589531	1.91090004382147
DKFZP434H168	2.01587267939108	1.78034683703734	1.57982837562538	1.75918806432516	1.94026555315219	2.04755697165292	1.99584585230616	2.21433413612406	2.61665371819829	2.30539786023635	2.93220497032868	2.63806424650891	1.88313621715183	2.28400103937043	2.09179001670752	3.01225266075155	2.34581623771248	1.43166823716127
SNORA46	1.43799180790574	1.12193491476374	1.31222512587738	1.47659155110213	1.7643458323692	1.35204782459159	2.37550583633448	2.40796491366403	1.79782592545066	1.85589896779656	1.37480916794616	2.18591320461354	1.73475177612689	1.49733221619743	1.72316242710262	1.20872531346599	1.45573631372745	1.33989218408071
APOOP5	2.93097121907644	2.75113204709617	2.02330239008725	2.79742334013446	3.0923119816049	2.70499994834647	2.42297123981466	2.3408407555658	2.0064376858043	2.86718719898997	3.1647926083083	3.60863993610135	2.74224964676557	2.08366488076359	2.724979765277	1.85382161281858	3.37421384413419	2.90689177227089
LINC00922	1.06933187767603	1.2593197791626	1.08801701460468	1.23525357766874	1.11501281933199	1.20164602563307	1.18149824169591	1.46664436543668	2.74889639282364	1.09410031144961	1.35878112169664	1.26171367358235	1.16890273418144	2.12042542319215	1.24966786868597	1.21975588515094	0.924858926445796	1.06706448463675
MIR1538	4.68891697807996	4.864597996925	4.54498528448266	4.73756063451314	4.8415483850133	4.52925938693087	4.91475039054303	4.88494930210658	4.0402413596802	5.27428788191251	4.67514967302078	4.66342718638331	5.28458547045131	5.10003318781434	4.72126691886651	4.4755228439243	4.90076470738487	4.82121514467526
PDXDC2P	5.50467368693063	4.84293201812285	5.71931039432338	5.24993888745453	4.75284716323796	5.19071266738644	5.31949616490418	5.39635432329816	5.24642172202585	5.55143410331186	5.73675848577021	4.93812195018776	5.46332286801752	5.78443902406607	6.16775485017738	6.40964348688673	5.20266821335515	5.53231372099964
SNORA70D	2.51255202878658	2.26849402963679	2.53716189973873	2.48231530686985	2.20018086540409	2.92381692712752	2.16504112124947	2.70242081606229	2.2716114383195	2.49457555480321	2.43063180480948	2.3980876295959	2.55615835839035	2.32701049501317	3.01002740162089	2.74786815865064	2.18372683491251	1.74827313547671
SNORD71	6.913223810053	6.69900356812325	6.6268923262431	7.46431298995547	7.64362527163137	7.56989668872165	7.83890047282206	7.91782917692052	8.43362553556283	7.81891554890793	7.34725628109876	7.40328236137075	6.9452855453194	6.51778977693823	6.70743524050837	7.06680000000891	6.43465942587229	6.75818278127346
MAFTRR	1.33786046072074	1.33608414088187	1.889512147114	1.83023224490026	1.11919098573727	0.965488639218404	1.06844233529762	1.00299249047068	1.56368472617124	2.02905671057188	1.43164319144316	1.32399204000932	0.709402677953618	1.32292446128923	2.00288203549975	0.979759626434936	1.83444766902674	1.33075740192011
LOC101928417	1.28060057804506	1.31459895026377	1.70915991437037	1.09806926488334	1.37774807827098	1.23900270583185	1.27696014780471	1.40416989335656	1.64364932214715	1.04998364954779	1.05357512354759	1.12092766465547	1.59390405593564	0.89612343064202	0.971185722332272	1.61296214328919	1.41339203310021	1.57834158379037
