miRNA ID,Accession,SYMBOL,TargetID,Experiment,Literature,Tissue
hsa-mir-24-3p,MIMAT0000080,SNRPD1,6632,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SNRPD3,6634,HITS-CLIP//Microarray,19748357|23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SNTB1,6641,Sequencing,20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,SNX1,6642,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,CAPN15,6650,PAR-CLIP,26701625,Unspecified
hsa-mir-24-3p,MIMAT0000080,SORD,6652,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SP1,6667,Immunocytochemistry//Luciferase reporter assay//qRT-PCR//Western blot,26922862|25920448,Unspecified
hsa-mir-24-3p,MIMAT0000080,SRP19,6728,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SSR1,6745,HITS-CLIP//PAR-CLIP,23824327|26701625,Unspecified
hsa-mir-24-3p,MIMAT0000080,SSR3,6747,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SS18,6760,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,STK4,6789,HITS-CLIP,23313552|19536157,Unspecified
hsa-mir-24-3p,MIMAT0000080,AURKA,6790,PAR-CLIP,21572407,Unspecified
hsa-mir-24-3p,MIMAT0000080,STX4,6810,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SULT2A1,6822,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,MED22,6837,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,ADAM17,6868,HITS-CLIP,23313552,Unspecified
hsa-mir-24-3p,MIMAT0000080,TAF1,6872,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,TCEA3,6920,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,TFDP2,7029,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,TGFB1,7040,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,20945401,Unspecified
hsa-mir-24-3p,MIMAT0000080,THOP1,7064,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,TIAL1,7073,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,TLN1,7094,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,TNF,7124,Microarray//qRT-PCR,28057018,Unspecified
hsa-mir-24-3p,MIMAT0000080,TNFAIP3,7128,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,TOP1,7150,Microarray//qRT-PCR,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,TP53,7157,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,27780140,Unspecified
hsa-mir-24-3p,MIMAT0000080,UBC,7316,qRT-PCR,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,UBE3A,7337,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,SUMO1,7341,PAR-CLIP,21572407,Unspecified
hsa-mir-24-3p,MIMAT0000080,UGCG,7357,PAR-CLIP,23592263,Unspecified
hsa-mir-24-3p,MIMAT0000080,UGDH,7358,HITS-CLIP//Microarray//PAR-CLIP,19748357|22012620|23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,UCK2,7371,PAR-CLIP,23592263,Unspecified
hsa-mir-24-3p,MIMAT0000080,UNG,7374,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,VHL,7428,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,VRK1,7443,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,EIF4H,7458,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,WRB,7485,Sequencing,20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,XRCC2,7516,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,YES1,7525,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,YWHAZ,7534,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF8,7554,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF708,7562,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF17,7565,HITS-CLIP,23313552,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZKSCAN1,7586,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF70,7621,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF124,7678,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZBTB16,7704,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF217,7764,Luciferase reporter assay//Sequencing,22815235|20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZXDA,7789,PAR-CLIP,20371350|26701625,Unspecified
hsa-mir-24-3p,MIMAT0000080,MALL,7851,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,FZD5,7855,Sequencing,20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,ALDH5A1,7915,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,SHOC2,8036,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,TAF15,8148,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,NRIP1,8204,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,FZD4,8322,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,NR0B2,8431,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,GNPAT,8443,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,DYRK2,8445,Luciferase reporter assay,22894925,Unspecified
hsa-mir-24-3p,MIMAT0000080,PPM1D,8493,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ELP1,8518,CLASH,23622248,Unspecified
hsa-mir-24-3p,MIMAT0000080,MAPKAPK5,8550,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PDXK,8566,Microarray//PAR-CLIP//Sequencing,20371350|19748357|26701625,Unspecified
hsa-mir-24-3p,MIMAT0000080,KHSRP,8570,Microarray//qRT-PCR,19296935|19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,NOP14,8602,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,KCNK5,8645,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,LAMTOR3,8649,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,EIF4G3,8672,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,STX16,8675,Western blot,17150773,Unspecified
hsa-mir-24-3p,MIMAT0000080,GMPS,8833,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PER2,8864,Microarray//qRT-PCR,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,ARHGEF7,8874,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,SGPL1,8879,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,NAE1,8883,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,SLC5A6,8884,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,GYG2,8908,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,HIST1H2BJ,8970,HITS-CLIP,23313552,Unspecified
hsa-mir-24-3p,MIMAT0000080,ATP6V0E1,8992,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,LIMD1,8994,Sequencing,20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,TAF1B,9014,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PSTPIP2,9050,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,PKMYT1,9088,PAR-CLIP,26701625,Unspecified
hsa-mir-24-3p,MIMAT0000080,USP10,9100,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,OSMR,9180,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,RASSF9,9182,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,REPS2,9185,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZBED1,9189,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,DEDD,9191,Flow//Luciferase reporter assay//qRT-PCR//Western blot,20138800|28000900,Unspecified
hsa-mir-24-3p,MIMAT0000080,SLC33A1,9197,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,AURKB,9212,Luciferase reporter assay//Microarray//qRT-PCR//Reporter assay//Western blot,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,MAGI1,9223,Sequencing,20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,RPS6KA5,9252,PAR-CLIP,22100165,Unspecified
hsa-mir-24-3p,MIMAT0000080,PDLIM7,9260,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,GPR55,9290,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,S1PR2,9294,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SNAP29,9342,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZFYVE9,9372,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,LIPG,9388,HITS-CLIP,19536157,Unspecified
hsa-mir-24-3p,MIMAT0000080,CRIPT,9419,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF264,9422,HITS-CLIP//PAR-CLIP//Sequencing,20371350|23446348|23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,MED17,9440,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,AKAP7,9465,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,AKAP5,9495,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,TBPL1,9519,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,BCAR1,9564,GFP reporter assay//Western blot,28337997,Unspecified
hsa-mir-24-3p,MIMAT0000080,PRDX6,9588,Immunohistochemistry//In situ hybridization//Luciferase reporter assay//qRT-PCR//Western blot,27743162,Unspecified
hsa-mir-24-3p,MIMAT0000080,TESMIN,9633,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SH3PXD2A,9644,Luciferase reporter assay,23071155,Unspecified
hsa-mir-24-3p,MIMAT0000080,PPM1F,9647,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,IQCB1,9657,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF516,9658,PAR-CLIP,26701625,Unspecified
hsa-mir-24-3p,MIMAT0000080,GREB1,9687,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,BZW1,9689,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,EMC2,9694,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,KIAA0100,9703,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,ULK2,9706,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,MLEC,9761,Luciferase reporter assay//Reporter assay//Western blot,15131085|19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,JADE3,9767,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,PCLAF,9768,HITS-CLIP,19536157,Unspecified
hsa-mir-24-3p,MIMAT0000080,TMEM94,9772,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,RNF144A,9781,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,MATR3,9782,Microarray//PAR-CLIP,19748357|23592263|26701625,Unspecified
hsa-mir-24-3p,MIMAT0000080,TSC22D2,9819,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF623,9831,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,LRIG2,9860,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,MED24,9862,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,OSBPL2,9885,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PUM3,9933,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,MAFB,9935,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,23174883,Unspecified
hsa-mir-24-3p,MIMAT0000080,OXSR1,9943,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,TNFSF15,9966,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,RCE1,9986,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,BCL2L11,10018,Luciferase reporter assay//PAR-CLIP//qRT-PCR//Western blot,18308931|23592263|24398324|23446348|21572407|20371350|26758252|27292025,Unspecified
hsa-mir-24-3p,MIMAT0000080,MED16,10025,HITS-CLIP//Microarray,19748357|23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PARP2,10038,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SCAMP2,10066,PAR-CLIP,21572407,Unspecified
hsa-mir-24-3p,MIMAT0000080,CTDSP2,10106,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,WASF2,10163,PAR-CLIP,27292025,Unspecified
hsa-mir-24-3p,MIMAT0000080,SLC25A15,10166,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,TNK2,10188,Luciferase reporter assay//qRT-PCR//Western blot,28189676,Unspecified
hsa-mir-24-3p,MIMAT0000080,PSME3,10197,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,PLIN3,10226,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,DCAF7,10238,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,IGSF6,10261,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,NET1,10276,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,CWC27,10283,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,PAK4,10298,HITS-CLIP//Luciferase reporter assay//Microarray,19748357|23071155|23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SCML2,10389,PAR-CLIP//Sequencing,20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,NDRG1,10397,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ACAA2,10449,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,TOMM40,10452,PAR-CLIP,26701625,Unspecified
hsa-mir-24-3p,MIMAT0000080,TAB1,10454,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,TACC3,10460,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,23174883,Unspecified
hsa-mir-24-3p,MIMAT0000080,CRTAP,10491,HITS-CLIP//PAR-CLIP,23592263|23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,NOP56,10528,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,SSSCA1,10534,Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,24314651,Unspecified
hsa-mir-24-3p,MIMAT0000080,UBD,10537,Microarray//qRT-PCR,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,AGPAT2,10555,GFP reporter assay,23578572,Unspecified
hsa-mir-24-3p,MIMAT0000080,RABAC1,10567,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SLU7,10569,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PDLIM5,10611,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,CTCF,10664,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,B3GNT2,10678,PAR-CLIP,23592263,Unspecified
hsa-mir-24-3p,MIMAT0000080,GMEB1,10691,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,NFAT5,10725,Microarray//qRT-PCR,19296935|19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,YME1L1,10730,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,RBBP9,10741,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,KIF1C,10749,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,TRAF3IP2,10758,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,NEK6,10783,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,TUBGCP2,10844,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,BRD8,10902,Sequencing,20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,SUGT1,10910,HITS-CLIP,23824327|23313552,Unspecified
hsa-mir-24-3p,MIMAT0000080,PAPOLA,10914,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,DBF4,10926,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,TOMM34,10953,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,COPS5,10987,Luciferase reporter assay,27157611,Unspecified
hsa-mir-24-3p,MIMAT0000080,METAP2,10988,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,LIAS,11019,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PIM2,11040,Sequencing,20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,ADRM1,11047,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,OGFR,11054,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,ABHD2,11057,PAR-CLIP,23592263,Unspecified
hsa-mir-24-3p,MIMAT0000080,UBE2C,11065,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,FAF1,11124,Luciferase reporter assay//Western blot,20195546,Unspecified
hsa-mir-24-3p,MIMAT0000080,KIF3A,11127,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,BVES,11149,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,CORO1A,11151,Western blot,20138800,Unspecified
hsa-mir-24-3p,MIMAT0000080,INMT,11185,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PTENP1,11191,qRT-PCR,25617127,Unspecified
hsa-mir-24-3p,MIMAT0000080,IRAK3,11213,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,RNF24,11237,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SYNRG,11276,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,EXOSC8,11340,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,IKZF3,22806,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,MTF2,22823,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZFP30,22835,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,AAK1,22848,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,R3HDM2,22864,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,CLSTN1,22883,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,BTBD3,22903,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,NCBP2,22916,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,SEPHS1,22929,PAR-CLIP,21572407,Unspecified
hsa-mir-24-3p,MIMAT0000080,GGA2,23062,HITS-CLIP//Microarray,19296935|23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SETX,23064,PAR-CLIP,23592263,Unspecified
hsa-mir-24-3p,MIMAT0000080,UHRF1BP1L,23074,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,AVL9,23080,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,DDN,23109,PAR-CLIP,23592263,Unspecified
hsa-mir-24-3p,MIMAT0000080,HIC2,23119,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,POGZ,23126,PAR-CLIP,24398324,Unspecified
hsa-mir-24-3p,MIMAT0000080,RAD54L2,23132,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZCCHC14,23174,Sequencing,20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,MESD,23184,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PMPCA,23203,HITS-CLIP,23824327|27418678,Unspecified
hsa-mir-24-3p,MIMAT0000080,RRP12,23223,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,SIK2,23235,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PACS2,23241,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,RPRD2,23248,CLASH,23622248,Unspecified
hsa-mir-24-3p,MIMAT0000080,DDHD2,23259,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,NEMP1,23306,Sequencing,20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,NEDD4L,23327,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,KHNYN,23351,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,VPS8,23355,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ARHGEF18,23370,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,NCSTN,23385,ELISA//Luciferase reporter assay,25100943,Unspecified
hsa-mir-24-3p,MIMAT0000080,EXOSC2,23404,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ATP1B4,23439,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ABCB10,23456,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,ABCB9,23457,Luciferase reporter assay//qRT-PCR//Western blot,27895747,Unspecified
hsa-mir-24-3p,MIMAT0000080,LEPROTL1,23484,HITS-CLIP,23824327|27418678,Unspecified
hsa-mir-24-3p,MIMAT0000080,TNFRSF13B,23495,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF281,23528,HITS-CLIP,23824327|27418678,Unspecified
hsa-mir-24-3p,MIMAT0000080,TNPO3,23534,Microarray//PAR-CLIP,19748357|23446348|21572407,Unspecified
hsa-mir-24-3p,MIMAT0000080,ATP6V0A2,23545,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,DNPEP,23549,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PHLDA3,23612,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,KPNA6,23633,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,POLA2,23649,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,KCNE4,23704,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,APOL2,23780,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,PRPF6,24148,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,RASGRP3,25780,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,POU2F3,25833,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,MTHFD1L,25902,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,ATL3,25923,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,WWTR1,25937,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,GORASP2,26003,CLASH,23622248,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF451,26036,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,LRRTM2,26045,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,APPL1,26060,HITS-CLIP,23824327|23313552,Unspecified
hsa-mir-24-3p,MIMAT0000080,LSM14A,26065,HITS-CLIP//PAR-CLIP,20371350|23824327|27418678|28735896,Unspecified
hsa-mir-24-3p,MIMAT0000080,DCAF4,26094,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,CCDC69,26112,HITS-CLIP,27418678,Unspecified
hsa-mir-24-3p,MIMAT0000080,TRAF3IP1,26146,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SERGEF,26297,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,NARF,26502,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,CNNM3,26505,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,HEYL,26508,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,RNF11,26994,Sequencing,20371350,Unspecified
hsa-mir-24-3p,MIMAT0000080,TRUB2,26995,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,BBC3,27113,PAR-CLIP,26701625,Unspecified
hsa-mir-24-3p,MIMAT0000080,GPR82,27197,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,SIT1,27240,HITS-CLIP,23313552,Unspecified
hsa-mir-24-3p,MIMAT0000080,SESN1,27244,Microarray//PAR-CLIP//Sequencing,20371350|19748357|26701625,Unspecified
hsa-mir-24-3p,MIMAT0000080,CRCP,27297,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,MOCS3,27304,HITS-CLIP,23824327,Unspecified
hsa-mir-24-3p,MIMAT0000080,POLL,27343,HITS-CLIP,19536157,Unspecified
hsa-mir-24-3p,MIMAT0000080,APOBEC3C,27350,PAR-CLIP,26701625,Unspecified
hsa-mir-24-3p,MIMAT0000080,TOR2A,27433,PAR-CLIP,23592263|27292025,Unspecified
hsa-mir-24-3p,MIMAT0000080,CCDC59,29080,HITS-CLIP//Microarray,19748357|19536157,Unspecified
hsa-mir-24-3p,MIMAT0000080,COMMD9,29099,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,PACSIN3,29763,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,CARD10,29775,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,19748357|26252200,Unspecified
hsa-mir-24-3p,MIMAT0000080,YPEL1,29799,HITS-CLIP,19536157,Unspecified
hsa-mir-24-3p,MIMAT0000080,ALG5,29880,Microarray,19748357,Unspecified
hsa-mir-24-3p,MIMAT0000080,SNX12,29934,CLASH,23622248,Unspecified
hsa-mir-24-3p,MIMAT0000080,STRN3,29966,HITS-CLIP,23824327,Unspecified
