Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cellular response to oxidative stress (GO:0034599)	3/125	0.255331058564796	0.412405153051955	0	0	1.7397762916494053	2.3751326887515782	TXNRD1;SOD2;SLC25A24
acetylcholine receptor signaling pathway (GO:0095500)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	GNB1
autonomic nervous system development (GO:0048483)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	SOX4
beta-catenin destruction complex disassembly (GO:1904886)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	CAV1
regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	CALM1
regulation of fibroblast migration (GO:0010762)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	CORO1C
cellular response to steroid hormone stimulus (GO:0071383)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	ATP1A1
regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	SASH1
endocardial cushion development (GO:0003197)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	ACVRL1
error-prone translesion synthesis (GO:0042276)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	RPA1
heparan sulfate proteoglycan metabolic process (GO:0030201)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	EXTL3
response to progesterone (GO:0032570)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	CAV1
retinol metabolic process (GO:0042572)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	CYP1B1
linoleic acid metabolic process (GO:0043651)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	ELOVL5
sterol transport (GO:0015918)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	CAV1
long-term synaptic potentiation (GO:0060291)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	SHANK2
negative regulation of microtubule depolymerization (GO:0007026)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	TAOK1
negative regulation of small GTPase mediated signal transduction (GO:0051058)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	SPRY2
neuron apoptotic process (GO:0051402)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	BCL2
nucleotide-excision repair, DNA incision, 3'-to lesion (GO:0006295)	1/21	0.2563806241506652	0.412405153051955	0	0	3.5304659498207887	4.805289404092672	RPA1
