PROBEID	ID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
TC0800011782.hg.1	NR_117101	CASC11	cancer susceptibility candidate 11 (non-protein coding)	-0.28744018463241	1.11001662786447	-2.51241604685221	0.0162677681799137	0.203065359972294	-3.53018800393906
TC0800011789.hg.1	NR_103558	TMEM75	transmembrane protein 75	0.167788102782471	1.44004789530444	1.17084623188984	0.248813452680539	0.698719260270029	-5.77672499670626
TC0800011796.hg.1	NR_121672	LINC00824	long intergenic non-protein coding RNA 824	-0.111893746025474	1.24494700600795	-0.91472404175462	0.365995947431666	0.784248767975391	-6.03641722832845
TC0800011803.hg.1	NR_033916	LINC00977	long intergenic non-protein coding RNA 977	0.212488504378481	2.06290241294545	1.75566527382413	0.0870515155424109	0.474669385888457	-4.96793038518057
TC0800011804.hg.1	NR_130917	CCDC26	CCDC26 long non-coding RNA	-0.0350086288405032	1.55216353987692	-0.307141510210909	0.760380922924423	0.945013755357497	-6.40337123089898
TC0800011805.hg.1	NR_037457	MIR3686	microRNA 3686	-0.0188202232438621	0.828702806254812	-0.213058981616035	0.832398362675248	0.964931471707769	-6.42781474805053
TC0800011823.hg.1	NR_049826	MIR5194	microRNA 5194	-0.14640297760687	1.11679804553625	-1.26529875792831	0.213323094283841	0.664172356358672	-5.66594851867131
TC0800011834.hg.1	NR_002765	ASAP1-IT1	ASAP1 intronic transcript 1	0.457200648159991	1.19852390770325	3.88918546478246	0.000383673806953626	0.0159661256125226	-0.0898806431336983
TC0800011860.hg.1	NR_026684	HPYR1	Helicobacter pylori responsive 1 (non-protein coding)	-0.0795315075619951	1.0926054486244	-0.746608478153866	0.459807833743871	0.835905850127715	-6.17363639595373
TC0800011874.hg.1	NR_107002	MIR7848	microRNA 7848	0.0317069089583313	1.84635609919988	0.205182462949487	0.838504052350876	0.966722737294276	-6.42946118400337
TC0800011898.hg.1	NR_125422	LOC101927798	uncharacterized LOC101927798	-0.149071868340403	1.19453993350257	-1.23519465424624	0.224198005423507	0.675241545194706	-5.7021165508496
TC0800011910.hg.1	NR_029666	MIR30B	microRNA 30b	0.129120434610336	1.19907945416815	1.21183948718736	0.232914618072978	0.683598220644667	-5.72962263255253
TC0800011911.hg.1	NR_029599	MIR30D	microRNA 30d	0.0415770071450254	1.98269990554614	0.267355891747785	0.790613593884007	0.953319281131852	-6.41478288424533
TC0800011944.hg.1	NR_125428	LOC101927915	uncharacterized LOC101927915	0.237432100117831	1.28706555326186	2.17653511945105	0.0356765085959108	0.312529441574239	-4.21753366155392
TC0800012009.hg.1	NR_029892	MIR151A	microRNA 151a	0.262554205684754	1.80937162849489	1.72545627436134	0.0924163170434859	0.486206674864031	-5.0166388401327
TC0800012048.hg.1	NR_031636_3	MIR1302-7	Homo sapiens microRNA 1302-7 (MIR1302-7), microRNA.	0.135792625797603	0.887144236829923	1.07183186984095	0.290428494788982	0.731275951896398	-5.88424911854985
TC0800012080.hg.1	NR_038925	LOC100288181	uncharacterized LOC100288181	-0.0183235299776503	2.82445563272715	-0.115985749916457	0.908263084869761	0.982422144343258	-6.44378465172316
TC0800012097.hg.1	NR_026913_2	LOC100133669	Homo sapiens uncharacterized LOC100133669 (LOC100133669), long non-coding RNA.	0.0564950925072103	3.29923866616469	0.388626385464027	0.699680575922714	0.92796817175389	-6.37509508913634
TC0800012122.hg.1	NR_120682	MINCR	MYC-induced long noncoding RNA	0.00218417110066049	5.06091834340187	0.0129788068253772	0.989711321110061	0.997997972057983	-6.45043040683951
TC0800012128.hg.1	NR_026785	RHPN1-AS1	RHPN1 antisense RNA 1 (head to head)	0.262663451198827	3.99321745117356	1.96588975330318	0.05650893844544	0.389214290340179	-4.60945656029143
TC0800012161.hg.1	NR_039810	MIR4664	microRNA 4664	0.28172078429131	1.73435847884638	2.11580400340821	0.0408443412777349	0.334447780177758	-4.33376551463372
TC0800012177.hg.1	NR_030383	MIR661	microRNA 661	0.177804985437595	5.19617047977534	1.78174261363605	0.0826328218205427	0.463940225942506	-4.92530728827558
TC0800012186.hg.1	NR_106905	MIR6846	microRNA 6846	0.141825859514569	5.05327820573692	1.24117318069961	0.222006139174575	0.672963840947505	-5.69499758512989
TC0800012215.hg.1	NR_106953	MIR6893	microRNA 6893	0.218132881881353	5.80860411483136	2.10657149807643	0.0416851773910099	0.337610760441053	-4.3512092664326
TC0800012248.hg.1	NR_023392	ZNF252P	zinc finger protein 252, pseudogene	-0.179392961466552	3.82336908253669	-0.803343866925494	0.426678427889421	0.818706554016454	-6.13032498762076
TC0800012253.hg.1	NR_073397	ERICH1-AS1	ERICH1 antisense RNA 1	-0.0380604479136353	2.21358011179186	-0.388683966112401	0.699638325425606	0.92796817175389	-6.37507278296976
TC0800012260.hg.1	NR_040039	LOC157273	uncharacterized LOC157273	0.221750030219455	1.72897621817864	1.87275969196491	0.0686636012879283	0.425910416905358	-4.77241222834275
TC0800012262.hg.1	NR_120604	LINCR-0001	uncharacterized LINCR-0001	0.128262670714907	2.35535643015241	0.932365007581933	0.356923450934947	0.777866958829606	-6.02047306301812
TC0800012267.hg.1	NR_026814	FAM167A-AS1	FAM167A antisense RNA 1	0.151198587589838	2.02749636400283	1.29739291469428	0.202170188414787	0.65288976076181	-5.62650948647843
TC0800012270.hg.1	NR_027425	FAM66D	family with sequence similarity 66, member D	0.490804305806228	4.37825677263669	1.87258560314189	0.0686882672143201	0.425910416905358	-4.77271073047423
TC0800012272.hg.1	NR_026789	FAM66A	family with sequence similarity 66, member A	0.0615043881217079	1.11317554321596	0.440491527015744	0.662029719145531	0.916227648524962	-6.35367604233197
TC0800012273.hg.1	NR_040091	LOC100506990	uncharacterized LOC100506990	0.580627484595492	5.27849573372884	2.05022882701566	0.0471538058254344	0.357503107222252	-4.45635075883478
TC0800012274.hg.1	NR_130773	LOC102467222	uncharacterized LOC102467222	-0.230572179623598	2.10796279780082	-1.90380829519106	0.064383782884409	0.413312726428415	-4.71880757275475
TC0800012275.hg.1	NR_033894	LOC286114	uncharacterized LOC286114	0.203234007481608	1.40699634410987	1.39116786246605	0.17211422445961	0.616663452784523	-5.50612471065647
TC0800012304.hg.1	NR_038875	LINC01289	long intergenic non-protein coding RNA 1289	-0.175878048388223	1.14288913444916	-1.39478695444866	0.171027830214288	0.615076814855488	-5.50132628058005
TC0800012319.hg.1	NR_105006	LINC01111	long intergenic non-protein coding RNA 1111	0.23406061239924	2.19167149695277	1.23774110715014	0.22326245928559	0.674102324064777	-5.69908822141073
TC0800012341.hg.1	NR_126338	AZIN1-AS1	AZIN1 antisense RNA 1	-0.194754274178724	3.77021591979462	-1.38119825184353	0.175134690432227	0.620269626650143	-5.51928486157872
TC0800012357.hg.1	NR_027321	LINC00964	long intergenic non-protein coding RNA 964	0.203514545020041	1.08832945733675	1.20507406873138	0.235485683214458	0.686436651992029	-5.7374997697146
TC0800012361.hg.1	NR_126028	NCRNA00250	non-protein coding RNA 250	0.0599453602653812	1.41035658826774	0.397361619865999	0.693282105427879	0.925922180464851	-6.37167367695069
TC0800012383.hg.1	NR_027000	LINC00965	long intergenic non-protein coding RNA 965	0.132681116047483	1.63082560932836	0.970640390174111	0.337749787572022	0.766305178517141	-5.98488052762678
TC0800012384.hg.1	NR_027423	FAM66B	family with sequence similarity 66, member B	0.00398805248028777	4.00723963304503	0.0236705912426088	0.981236888605311	0.996410146320286	-6.45023434253325
TC0800012399.hg.1	NR_026765	LINC00589	long intergenic non-protein coding RNA 589	-0.0231527489712002	2.00816924230034	-0.17431599829418	0.862525036798535	0.97227295268184	-6.43531671773956
TC0800012400.hg.1	NR_125817	LOC101929470	uncharacterized LOC101929470	0.111572800087513	2.34505494749614	0.95611807476349	0.344942187188772	0.770817572187545	-5.99854555781029
TC0800012407.hg.1	NR_121620	LINC01605	long intergenic non-protein coding RNA 1605	0.303360975669485	2.64983688564447	0.703652519153681	0.485857783178768	0.847792620042276	-6.2043796722855
TC0800012408.hg.1	NR_121621	LINC01605	long intergenic non-protein coding RNA 1605	0.0382134866231345	1.73657692235616	0.258298274426295	0.797544280297347	0.955215797841121	-6.41716085640177
TC0800012431.hg.1	NR_024360	ZFHX4-AS1	ZFHX4 antisense RNA 1	0.362633922187901	1.43700883793432	1.9592735742476	0.0573065436203998	0.391685916062473	-4.6212468478241
TC0800012438.hg.1	NR_125822	LOC101929709	uncharacterized LOC101929709	-0.361804972073113	2.11200983415881	-1.93505835203865	0.0603092587306422	0.401236147491363	-4.66412254119835
TC0800012441.hg.1	NR_104062	LINC01030	long intergenic non-protein coding RNA 1030	0.165554760379347	2.21601268956834	1.28322978358672	0.207036338795983	0.657404880653694	-5.64402551453633
TC0800012442.hg.1	NR_046114	FLJ46284	uncharacterized LOC441369	-0.00471872126014405	1.14123023346155	-0.0377707599215159	0.970064455826277	0.994087175290909	-6.44980087224196
TC0800012449.hg.1	NR_109954	BAALC-AS1	BAALC antisense RNA 1	-0.167031232417875	3.64510023676423	-0.973566389733231	0.336312843735168	0.765184655942604	-5.98210353174993
TC0800012460.hg.1	NR_119373	PCAT2	prostate cancer associated transcript 2 (non-protein coding)	-0.0584842679978288	1.04280719209935	-0.600631957718723	0.551583659161053	0.87557759238649	-6.27086000758083
TC0800012462.hg.1	NR_120364	CASC19	cancer susceptibility candidate 19 (non-protein coding)	0.0854136773885918	1.30982417069055	0.711930065160844	0.480774299194274	0.845419130875409	-6.19859333079328
TC0800012463.hg.1	NR_108049	CCAT1	colon cancer associated transcript 1 (non-protein coding)	0.0846164224518937	1.16487177764688	0.801362301778992	0.427810625758267	0.819453879437238	-6.13188941123646
TC0800012464.hg.1	NR_024393	CASC8	cancer susceptibility candidate 8 (non-protein coding)	-0.0479100745166594	1.68452607099518	-0.357139062869557	0.722926187922122	0.934386855845941	-6.38680157568096
TC0900006432.hg.1	NR_051986	DDX11L5	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 like 5	-0.168640315019584	3.62902435450124	-0.727871147495017	0.47106975537844	0.841222921102086	-6.1872643456067
TC0900006433.hg.1	NR_036266	MIR1302-9	microRNA 1302-9	-0.0286340771107136	2.35234616309792	-0.206746343173774	0.837290952705981	0.966532640872593	-6.42913920739395
TC0900006436.hg.1	NR_121188	PGM5P3-AS1	PGM5P3 antisense RNA 1	-0.323253900786203	6.13815358434821	-2.50536743171601	0.0165483321379154	0.205219730289156	-3.54535096020877
TC0900006457.hg.1	NR_110643	LINC01230	long intergenic non-protein coding RNA 1230	0.232158994559735	4.02118454454004	1.54277041780874	0.131017749453281	0.557476454783248	-5.29559505755408
TC0900006491.hg.1	NR_121585	LINC01231	long intergenic non-protein coding RNA 1231	0.0463082802666441	1.52669150561895	0.441757465701283	0.661121244584262	0.915885494627016	-6.3531200614529
TC0900006509.hg.1	NR_026663	GLIS3-AS1	GLIS3 antisense RNA 1	0.204225903200955	2.96654335630365	1.31316542389067	0.196853583179831	0.646662808937532	-5.60679625468881
TC0900006532.hg.1	NR_029836	MIR101-2	microRNA 101-2	-0.0746165997696622	0.854371216143193	-0.747542478564193	0.459250586246551	0.835677297618005	-6.17294828076052
TC0900006571.hg.1	NR_039811	MIR4665	microRNA 4665	-0.0180013382720388	4.7687308461487	-0.154498421563062	0.878018980223089	0.975936090099483	-6.4385749016451
TC0900006622.hg.1	NR_121599	PTPRD-AS1	PTPRD antisense RNA 1	-0.0279951686767363	1.99358715834298	-0.217157722412228	0.829225242572475	0.96421055677244	-6.42693351215755
TC0900006639.hg.1	NR_110696	PTPRD-AS2	PTPRD antisense RNA 2 (head to head)	-0.0280483095613686	2.07588627119018	-0.28432791702165	0.777673610250704	0.949401745402431	-6.41010730280874
TC0900006677.hg.1	NR_038194	LINC00583	long intergenic non-protein coding RNA 583	-0.101292814942857	0.786535373264098	-1.34995257712221	0.184867605261781	0.632599896122104	-5.55997480973172
TC0900006700.hg.1	NR_003920	LOC389705	chromosome 4 open reading frame 27 pseudogene	-0.052365396595544	1.60811812542623	-0.35741929689858	0.722718088503007	0.934386855845941	-6.38670171824667
TC0900006749.hg.1	NR_036107	MIR3152	microRNA 3152	-0.0425062629584299	1.02584664128838	-0.429063153997141	0.670254321271264	0.918885329694746	-6.35862370978725
TC0900006783.hg.1	NR_030166	MIR491	microRNA 491	0.236036998115631	1.31288030874847	1.83848873233438	0.0736673315083581	0.438950994637197	-4.83072982099175
TC0900006811.hg.1	NR_024274	CDKN2A-AS1	CDKN2A antisense RNA 1 (head to head)	0.289867437816961	1.28311582520972	2.1532937398484	0.0375815633773206	0.320032817269536	-4.26231822648245
TC0900006818.hg.1	NR_038977	LINC01239	long intergenic non-protein coding RNA 1239	-0.294204390082955	2.42865065185319	-1.19710319435201	0.238541564077198	0.689388060737173	-5.74672804047571
TC0900006869.hg.1	NR_121604	LINC01241	long intergenic non-protein coding RNA 1241	0.100993388738838	1.13115260618157	0.833633846858142	0.409598757640797	0.809587150676283	-6.10594720486722
TC0900006945.hg.1	NR_033991	TOPORS-AS1	TOPORS antisense RNA 1	0.157357309429449	4.67806933365981	1.21594910773475	0.231362971069589	0.682371690111457	-5.7248177874352
TC0900006966.hg.1	NR_108108	B4GALT1-AS1	B4GALT1 antisense RNA 1	-0.250983852880423	1.58401367906306	-1.52698562194114	0.13488986686161	0.563917517708631	-5.31841636096556
TC0900006993.hg.1	NR_003573	ANXA2P2	annexin A2 pseudogene 2	0.38229790733271	10.8472669609316	2.63627596133317	0.0119963368428279	0.169822646184896	-3.25887070894289
TC0900006999.hg.1	NR_103745	PTENP1-AS	PTENP1 antisense RNA	-0.103807076401713	1.22701809784288	-0.986628555225259	0.329947997620917	0.760354027437244	-5.96960964745656
TC0900007052.hg.1	NR_024369	CNTFR-AS1	CNTFR antisense RNA 1	0.0868885332890663	4.30823667600207	0.563100494124771	0.576611696677616	0.885307674931237	-6.29251998342823
TC0900007081.hg.1	NR_003581	ATP8B5P	ATPase, class I, type 8B, member 5, pseudogene	0.0254944762636877	1.2656768384455	0.213984153415334	0.831681872816192	0.964842537206079	-6.42761729837038
TC0900007097.hg.1	NR_106912	MIR6853	microRNA 6853	0.0674056815951709	2.87758359461845	0.345903336479852	0.731287131687207	0.936674295950422	-6.39074116427201
TC0900007102.hg.1	NR_024006	LINC00950	long intergenic non-protein coding RNA 950	-0.0100978627521591	2.74627246686841	-0.0487273811318185	0.961386945687395	0.992646961784214	-6.44932668782756
TC0900007106.hg.1	NR_024283	LINC00961	long intergenic non-protein coding RNA 961	0.0405843536111643	5.50045597342993	0.342457040644217	0.733858371764135	0.937498113833117	-6.39192446580686
TC0900007142.hg.1	NR_036592	EBLN3	endogenous Bornavirus-like nucleoprotein 3	0.439083924710213	6.48528183321482	1.88282504774802	0.0672502869274208	0.421931206163448	-4.75511452196694
TC0900007195.hg.1	NR_027294	FAM201A	family with sequence similarity 201, member A	0.0529326435411748	3.72797922940257	0.472938110126001	0.638911619569608	0.908349140866741	-6.33892790641138
TC0900007212.hg.1	NR_026803	FAM74A1	family with sequence similarity 74, member A1	-0.166382584200099	1.49297879324327	-1.13303162612676	0.264165688731335	0.711337573663834	-5.81883723488949
TC0900007221.hg.1	NR_126048	LOC102724238	uncharacterized LOC102724238	-0.100044782360325	4.22744166507511	-0.836071075813012	0.408243069976666	0.808605570477869	-6.1039478700587
TC0900007246.hg.1	NR_121572_2	GXYLT1P3	Homo sapiens glucoside xylosyltransferase 1 pseudogene 3 (GXYLT1P3), non-coding RNA.	-0.02884698249822	1.05084985055117	-0.290723800360199	0.772813551089679	0.948263246581877	-6.40827099954299
TC0900007260.hg.1	NR_034006	FRG1HP	FSHD region gene 1 family member H, pseudogene	-0.558165476236744	5.71017548148926	-3.93829242219063	0.000331723803155288	0.014386926287792	0.0466262500380799
TC0900007278.hg.1	NR_103714	FAM27E2	family with sequence similarity 27, member E2	-0.0411275355915883	3.18228310725694	-0.273892045992881	0.785622905399324	0.951862096882574	-6.41301618079642
TC0900007289.hg.1	NR_126166	FAM74A7	family with sequence similarity 74, member A7	-0.124354367416823	2.40746276607165	-0.692754728435982	0.492596276302486	0.850536069230762	-6.21189712312102
TC0900007298.hg.1	NR_131213	XLOC_007697	uncharacterized LOC105500239	0.222890099136661	1.32614153254194	1.32198469263517	0.193927507943234	0.643664707181093	-5.59567875915713
TC0900007319.hg.1	NR_110999	FAM74A6	family with sequence similarity 74, member A6	0.0208496013082908	2.0996370431202	0.181682589403213	0.85677926768776	0.971191499144921	-6.43400561542875
TC0900007322.hg.1	NR_026802	FAM74A4	family with sequence similarity 74, member A4	0.133037193681494	2.73432041593827	1.12858187182287	0.266015954950075	0.712847336015686	-5.82370785146084
TC0900007330.hg.1	NR_027421	FAM27C	family with sequence similarity 27, member C	0.0482773604459146	4.26894172629632	0.380154833908102	0.705907142613689	0.930050906048079	-6.37834115391902
TC0900007349.hg.1	NR_003674	KGFLP1	fibroblast growth factor 7 pseudogene	-1.34550548398207	5.89077538716963	-4.25744009442437	0.000127098541614475	0.00707352072053761	0.949766570158451
TC0900007351.hg.1	NR_046203	LINC01189	long intergenic non-protein coding RNA 1189	-0.0798736174314019	1.28737349475356	-0.681976455509638	0.4993117646476	0.853433445437837	-6.21921959028011
TC0900007352.hg.1	NR_126050_2	LOC103908605	Homo sapiens uncharacterized LOC103908605 (LOC103908605), long non-coding RNA.	-0.226495368786378	2.27923571487126	-1.89124601963523	0.0660870485307564	0.418247846936997	-4.74058379979262
TC0900007359.hg.1	NR_121647	LINC01410	long intergenic non-protein coding RNA 1410	-0.448878463837257	2.04101186746772	-1.88423291208891	0.0670545999105476	0.421220195797932	-4.75268893091857
TC0900007364.hg.1	NR_024496	PTGER4P2-CDK2AP2P2	PTGER4P2-CDK2AP2P2 readthrough transcribed pseudogene	-0.014609957104387	2.0438490974468	-0.0929066739917622	0.926456587739924	0.985938088456568	-6.44619622227776
TC0900007369.hg.1	NR_126047	LOC728673	uncharacterized LOC728673	-0.428072147295189	1.89405907236741	-2.74748029179375	0.00906767361784625	0.143307253230217	-3.00767698639872
TC0900007373.hg.1	NR_121570	LOC101928381	uncharacterized LOC101928381	0.0215462930657468	1.25566896431255	0.16276649775984	0.871548492945148	0.974366116946134	-6.43726323625819
TC0900007404.hg.1	NR_033856	FLJ43315	asparagine synthetase pseudogene	0.114697751121318	3.1165167155189	0.924351701249865	0.361026189783277	0.780986915978261	-6.02775168944645
TC0900007439.hg.1	NR_121570_3	LOC101928381	Homo sapiens uncharacterized LOC101928381 (LOC101928381), long non-coding RNA.	-0.0179447988712436	1.27884090181942	-0.134672123724908	0.893568481712209	0.97931356189452	-6.44144198407015
TC0900007443.hg.1	NR_026558_3	AQP7P3	Homo sapiens aquaporin 7 pseudogene 3 (AQP7P3), non-coding RNA.	0.00548032978818958	2.26393429164644	0.0321566750373153	0.974512237279026	0.994983362192908	-6.44999729785796
TC0900007457.hg.1	NR_111893	CNTNAP3P2	contactin associated protein-like 3 pseudogene 2	-0.363774329576307	2.33188386178714	-1.58667345794394	0.120717552892263	0.539957989491505	-5.23103658182764
TC0900007462.hg.1	NR_121606_2	LOC102723709	Homo sapiens uncharacterized LOC102723709 (LOC102723709), long non-coding RNA.	0.237425918294433	4.27652727293689	1.77946813698593	0.083010555379346	0.46457583421836	-4.92904604996985
TC0900007556.hg.1	NR_110952	LINC01504	long intergenic non-protein coding RNA 1504	-0.0627701582952289	1.99548737106651	-0.554647256940929	0.582324690850037	0.887286827012824	-6.29720896751726
TC0900007591.hg.1	NR_121182	LOC101927358	uncharacterized LOC101927358	0.0359913192441463	1.0136438511726	0.272751811062849	0.786492880736111	0.952123783801723	-6.41332744359368
TC0900007601.hg.1	NR_121183	C9orf41-AS1	C9orf41 antisense RNA 1	0.0857790703413726	1.17671532768624	0.897406590378334	0.37504621210274	0.789562669898783	-6.05178549364776
TC0900007623.hg.1	NR_026890	RPSAP9	ribosomal protein SA pseudogene 9	0.132601426030769	1.88126370642795	0.904612492796604	0.371263011441526	0.78785634827392	-6.04542482698129
TC0900007631.hg.1	NR_015342	PCA3	prostate cancer associated 3 (non-protein coding)	-0.0441108985665282	2.49159562284812	-0.335496676116743	0.739060857587488	0.938692821950474	-6.3942784288814
TC0900007649.hg.1	NR_121184	GNA14-AS1	GNA14 antisense RNA 1	0.129644206627941	1.59687444645122	1.0140560212927	0.316848681945073	0.750972349655257	-5.94286133739881
TC0900007684.hg.1	NR_121212	LINC01507	long intergenic non-protein coding RNA 1507	-0.0235741430162082	3.62382953615574	-0.230102688889501	0.81922288140999	0.961774865071486	-6.42404035171697
TC0900007703.hg.1	NR_109772	LOC101927502	uncharacterized LOC101927502	0.256861945096309	3.69012946292241	1.95185575966485	0.0582123374781408	0.395081589861852	-4.63442715495332
TC0900007709.hg.1	NR_026851	SPATA31D5P	SPATA31 subfamily D, member 5, pseudogene	-0.0901951895968636	3.30787035130485	-0.564040743040555	0.575977944320849	0.885038379537451	-6.2919941197171
TC0900007743.hg.1	NR_110995	LOC101927575	uncharacterized LOC101927575	0.0779293263173884	2.13057428574485	0.492067244845642	0.625449175823837	0.903577687563515	-6.3297478912399
TC0900007768.hg.1	NR_029410	LOC389765	kinesin family member 27 pseudogene	-1.03721551904347	2.10319225645066	-4.7168713962154	3.08687875896461e-05	0.00243622863147067	2.28948099983702
TC0900007779.hg.1	NR_110996	LOC101927623	uncharacterized LOC101927623	0.00500878379214398	1.22912950064148	0.0392887435218592	0.968861987325342	0.993860486534672	-6.44974234448094
TC0900007799.hg.1	NR_049794	GAS1RR	GAS1 adjacent regulatory RNA	-0.155128677192605	1.64030697754856	-1.41943629713678	0.163769901191181	0.605300875489493	-5.46834597747224
TC0900007819.hg.1	NR_027917	CTSL3P	cathepsin L family member 3, pseudogene	-0.201469082841662	2.34546620111884	-1.49263083795608	0.143634885920171	0.577282793939726	-5.36736748558531
TC0900007823.hg.1	NR_033405	CTSLP8	cathepsin L pseudogene 8	0.0586666106565854	1.18852308799124	0.374779070296948	0.709868984283143	0.931282610277282	-6.3803641779523
TC0900007864.hg.1	NR_036108	MIR3153	microRNA 3153	0.229498882475955	3.23394409298934	1.8126679419214	0.0776389835863755	0.449940302313674	-4.87407343469258
TC0900007879.hg.1	NR_024280	UNQ6494	uncharacterized LOC100129066	0.123336526346954	1.94690146869708	0.798042659261324	0.429711422782868	0.820223681791246	-6.13450186265532
TC0900007886.hg.1	NR_109791	LOC101927847	uncharacterized LOC101927847	0.219654384040944	1.5729236757587	1.40437348219412	0.168175891989497	0.611068049290666	-5.48856152439778
TC0900007931.hg.1	NR_037472	MIR3910-1	microRNA 3910-1	-0.407143254635351	1.68909344291745	-2.47934056768409	0.0176229663607552	0.212692121119182	-3.60107588590925
TC0900007945.hg.1	NR_015444	LOC100128076	protein tyrosine phosphatase pseudogene	0.0488779017484506	3.27488702106072	0.325482983925715	0.746567302301427	0.941051506371447	-6.3975807163678
TC0900007946.hg.1	NR_027341	LINC00475	long intergenic non-protein coding RNA 475	-0.276513397128858	5.03844951198883	-1.89010232537765	0.0662440160572478	0.418763714591892	-4.74256043632445
TC0900007995.hg.1	NR_049853_2	MIR548AU	Homo sapiens microRNA 548au (MIR548AU), microRNA.	-0.084195557132152	0.90161951981228	-0.772479800339524	0.44451842004351	0.828112694530781	-6.15426742037163
TC0900008003.hg.1	NR_036254	MIR4291	microRNA 4291	0.216324552028625	5.63680268913438	2.05388953218435	0.0467803243197387	0.356681656192897	-4.44958840497701
TC0900008016.hg.1	NR_029476	MIRLET7A1	microRNA let-7a-1	0.188874592681181	1.24640251472007	1.42096602599835	0.163327545531126	0.604754310428217	-5.46628210953584
TC0900008017.hg.1	NR_029481	MIRLET7D	microRNA let-7d	0.0788516962833952	2.67467101020212	0.559517268375217	0.579030011870894	0.886055593279373	-6.29451610533033
TC0900008025.hg.1	NR_033937	LOC100132077	uncharacterized LOC100132077	-0.592937857013514	4.09265279279499	-3.55493861680578	0.00101483687512036	0.0322147639745054	-0.998618991186123
TC0900008038.hg.1	NR_121566	PCAT7	prostate cancer associated transcript 7 (non-protein coding)	-0.043196763966808	2.11174171703666	-0.283002890867497	0.778681600394271	0.949697881174568	-6.41048264136105
TC0900008044.hg.1	NR_031755	MIR2278	microRNA 2278	0.0644465816681263	3.82983568829262	0.419277734123561	0.677329383853889	0.921048042336252	-6.3627577369472
TC0900008057.hg.1	NR_106729	MIR6081	microRNA 6081	0.183908020890871	2.91578346597857	0.808278066389614	0.423867095442906	0.817369845694324	-6.12641327040382
TC0900008073.hg.1	NR_038982	LOC100507346	uncharacterized LOC100507346	0.146545258091146	1.96873773327801	1.18577669571909	0.242933799890375	0.693783871762057	-5.75974360173417
TC0900008095.hg.1	NR_033838	LOC158435	uncharacterized LOC158435	0.015308662212802	4.42592780656891	0.106158288810883	0.916004658505182	0.983855998148905	-6.44487664438082
TC0900008120.hg.1	NR_026792	LOC441455	makorin ring finger protein 1 pseudogene	0.298289677434474	3.67058264192577	2.80476076301109	0.00783238130238939	0.130770606955477	-2.8755963037453
TC0900008125.hg.1	NR_038890	LOC100132781	cyclin Y-like 1 pseudogene	0.10445922988595	0.920288148256199	1.16733161839923	0.250212431172432	0.699771322040169	-5.78069331008985
TC0900008126.hg.1	NR_028350	LOC441454	prothymosin, alpha pseudogene	0.276062528883815	4.31661997732868	1.89435863532773	0.065661465934003	0.417229223311804	-4.73519929107465
TC0900008255.hg.1	NR_121573	TMEM246-AS1	TMEM246 antisense RNA 1	0.163521934715942	1.88829675893349	1.48410286833457	0.145874266552347	0.580808767438678	-5.3793655427909
TC0900008275.hg.1	NR_103830	LINC00587	long intergenic non-protein coding RNA 587	0.155763514173386	1.64740036619375	1.20216319478878	0.236598303338502	0.687580226442358	-5.74087640634186
TC0900008285.hg.1	NR_109803	LOC101928523	uncharacterized LOC101928523	0.206781254935779	4.47809168308682	1.73147306433204	0.0913263208415253	0.483628640654864	-5.00699490356815
TC0900008315.hg.1	NR_104269	RALGAPA1P	Ral GTPase activating protein, alpha subunit 1 (catalytic) pseudogene	-0.684285969735578	4.89871037594825	-4.19678767440526	0.000152778536512758	0.0080905565070468	0.776150656210503
TC0900008329.hg.1	NR_107048	MIR8081	microRNA 8081	-0.046262292263914	1.12177288509454	-0.45908267308855	0.64874076122316	0.911440196017878	-6.34535246562936
TC0900008330.hg.1	NR_104145	LINC01505	long intergenic non-protein coding RNA 1505	-0.23102883219699	1.86684918344332	-1.27940766127613	0.208364555361475	0.658752000503431	-5.64872228227997
TC0900008444.hg.1	NR_039814	MIR4668	microRNA 4668	0.694086375949133	1.12626483351937	4.06006677572195	0.000230664487891888	0.0109676300111583	0.388093389039486
TC0900008481.hg.1	NR_024366	FAM225A	family with sequence similarity 225, member A (non-protein coding)	-0.0660857353454762	2.89865416256566	-0.387367219894508	0.700604745239815	0.92840065498556	-6.37558205752218
TC0900008506.hg.1	NR_030255	MIR455	microRNA 455	0.084305985983095	1.27285248678502	0.609299896113253	0.545883185130577	0.872817946604301	-6.26566270895355
TC0900008570.hg.1	NR_033973	ASTN2-AS1	ASTN2 antisense RNA 1	0.0413229998942843	2.82549535241039	0.329862389706347	0.743281295726522	0.940010732416169	-6.39614872816005
TC0900008586.hg.1	NR_109806	LOC101928797	uncharacterized LOC101928797	-0.0171551027557353	1.72539987310907	-0.127683172079917	0.899060301852343	0.980360750874365	-6.4423590272913
TC0900008623.hg.1	NR_027442	LOC100288842	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 pseudogene	-0.695591332905437	2.47768957745906	-3.63303901862181	0.000810886570458336	0.0276768652443399	-0.789676784496925
TC0900008624.hg.1	NR_024408	PSMD5-AS1	PSMD5 antisense RNA 1 (head to head)	-0.160466882253249	1.61618618751612	-1.07126690453267	0.290679167707851	0.731403093742865	-5.88483707898083
