Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
gastrulation (GO:0007369)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	MIXL1
insulin secretion (GO:0030073)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	ANXA1
modulation by symbiont of entry into host (GO:0052372)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	EXOC2
neuromuscular synaptic transmission (GO:0007274)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	CHRNB1
oligodendrocyte differentiation (GO:0048709)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	SOX9
positive regulation of activated T cell proliferation (GO:0042104)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	RPS3
positive regulation of dendrite morphogenesis (GO:0050775)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	CUX1
positive regulation of embryonic development (GO:0040019)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	B4GALT5
positive regulation of epithelial cell differentiation (GO:0030858)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	SOX9
positive regulation of lymphocyte differentiation (GO:0045621)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	RHOH
positive regulation of protein processing (GO:0010954)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	ENO1
purine ribonucleoside monophosphate metabolic process (GO:0009167)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	PFAS
regulation of lymphocyte differentiation (GO:0045619)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	ZFP36L2
regulation of nuclear division (GO:0051783)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	FBXO5
regulation of smooth muscle cell migration (GO:0014910)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	CCL5
regulation of tissue remodeling (GO:0034103)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	TGFB1
xenobiotic transport (GO:0042908)	1/20	0.8260680425984758	0.8946730135962121	0	0	0.5759272658634033	0.11004710660514665	ABCC5
positive regulation of cytoskeleton organization (GO:0051495)	5/82	0.8266987993918286	0.8951387825412856	0	0	0.7100059916117436	0.1351246901931075	NCKAP1;EDN1;CFL2;ARF6;PFN2
phagosome maturation (GO:0090382)	2/37	0.8277387023291322	0.8953952491845573	0	0	0.6251196172248804	0.11818370912538265	ATP6V1G1;ATP6V1B2
positive regulation of calcium ion transport (GO:0051928)	2/37	0.8277387023291322	0.8953952491845573	0	0	0.6251196172248804	0.11818370912538265	CCL5;ATP2B1
positive regulation of cytokinesis (GO:0032467)	2/37	0.8277387023291322	0.8953952491845573	0	0	0.6251196172248804	0.11818370912538265	RACGAP1;PKN2
regulation of glucose import (GO:0046324)	2/37	0.8277387023291322	0.8953952491845573	0	0	0.6251196172248804	0.11818370912538265	OSBPL8;APPL1
regulation of immune effector process (GO:0002697)	3/53	0.8316973122504866	0.8994592659158998	0	0	0.656229802513465	0.12093443245502171	IRF4;C1QBP;CD46
peptide metabolic process (GO:0006518)	5/83	0.8345602721351012	0.902336682114558	0	0	0.7008649429260574	0.1267516443282589	SPCS1;CPD;GSR;LNPEP;SPPL3
enzyme linked receptor protein signaling pathway (GO:0007167)	9/140	0.8380914870998571	0.9036531736628987	0	0	0.7507736744377965	0.13260766105896432	LYN;EPHA7;BMPR2;NPR1;RYK;FRS2;IL6ST;ACVR2A;IGF1R
connective tissue development (GO:0061448)	2/38	0.8388838019560793	0.9036531736628987	0	0	0.6077219564061669	0.10676646386176969	ITGB8;SOX9
negative regulation of innate immune response (GO:0045824)	2/38	0.8388838019560793	0.9036531736628987	0	0	0.6077219564061669	0.10676646386176969	USP15;TNFAIP3
positive regulation of insulin secretion (GO:0032024)	2/38	0.8388838019560793	0.9036531736628987	0	0	0.6077219564061669	0.10676646386176969	TCF7L2;SOX4
positive regulation of potassium ion transport (GO:0043268)	2/38	0.8388838019560793	0.9036531736628987	0	0	0.6077219564061669	0.10676646386176969	KIF5B;FLNA
regulation of apoptotic signaling pathway (GO:2001233)	2/38	0.8388838019560793	0.9036531736628987	0	0	0.6077219564061669	0.10676646386176969	RB1;RPS3
response to cAMP (GO:0051591)	2/38	0.8388838019560793	0.9036531736628987	0	0	0.6077219564061669	0.10676646386176969	RAP1A;EZR
synaptic vesicle endocytosis (GO:0048488)	2/38	0.8388838019560793	0.9036531736628987	0	0	0.6077219564061669	0.10676646386176969	NLGN1;CANX
negative regulation of neuron death (GO:1901215)	6/98	0.8390038480077326	0.9036531736628987	0	0	0.7129340006255865	0.12514842456276784	GSK3B;REST;SET;SIX4;SIX1;VPS35
positive regulation of protein polymerization (GO:0032273)	4/69	0.8399706835859057	0.9036531736628987	0	0	0.6729064947029019	0.11734701176138242	NCKAP1;RPS3;ARF6;PFN2
acetylcholine receptor signaling pathway (GO:0095500)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	GNAQ
cellular response to steroid hormone stimulus (GO:0071383)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	NR3C1
cobalamin metabolic process (GO:0009235)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	TCN2
cyclic purine nucleotide metabolic process (GO:0052652)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	NPR1
epithelial cell development (GO:0002064)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	SLC4A7
linoleic acid metabolic process (GO:0043651)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	ELOVL5
long-term synaptic potentiation (GO:0060291)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	SLC24A2
negative regulation of response to wounding (GO:1903035)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	CERS2
regulation of cholesterol metabolic process (GO:0090181)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	MBTPS2
regulation of transcription by RNA polymerase III (GO:0006359)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	BRF2
retinol metabolic process (GO:0042572)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	RDH11
rRNA modification (GO:0000154)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	THUMPD1
sensory perception of pain (GO:0019233)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	OPRM1
vacuolar acidification (GO:0007035)	1/21	0.8406405868895441	0.9036531736628987	0	0	0.547101016138673	0.09497185316352436	DMXL1
regulation of humoral immune response (GO:0002920)	3/54	0.8410605466396983	0.9036690045803553	0	0	0.6433273488928786	0.11135457814027781	C1QBP;GATA6;CD46
regulation of potassium ion transmembrane transport (GO:1901379)	3/54	0.8410605466396983	0.9036690045803553	0	0	0.6433273488928786	0.11135457814027781	CAB39;NEDD4;FLNA
lymphocyte differentiation (GO:0030098)	5/84	0.8421276637315849	0.9045976349332534	0	0	0.6919553131944391	0.11889429211630906	IL10;TPD52;RHOH;ZBTB7A;SOX4
defense response to Gram-positive bacterium (GO:0050830)	4/70	0.848000763620233	0.9104678396115166	0	0	0.6626746506986028	0.10925764984983452	IL6;HMGB2;IL12A;HLA-A
establishment of protein localization to membrane (GO:0090150)	4/70	0.848000763620233	0.9104678396115166	0	0	0.6626746506986028	0.10925764984983452	RAB10;RABGEF1;RAB11A;RAB3GAP1
regulation of heart rate by cardiac conduction (GO:0086091)	2/39	0.8493713848200272	0.9108272846609569	0	0	0.5912647096857623	0.09652913764018246	DSP;CACNA2D1
regulation of intracellular transport (GO:0032386)	2/39	0.8493713848200272	0.9108272846609569	0	0	0.5912647096857623	0.09652913764018246	REEP5;GAS1
regulation of ion transmembrane transporter activity (GO:0032412)	2/39	0.8493713848200272	0.9108272846609569	0	0	0.5912647096857623	0.09652913764018246	NEDD4;FGF12
regulation of T cell differentiation (GO:0045580)	2/39	0.8493713848200272	0.9108272846609569	0	0	0.5912647096857623	0.09652913764018246	CBFB;RHOH
response to peptide (GO:1901652)	2/39	0.8493713848200272	0.9108272846609569	0	0	0.5912647096857623	0.09652913764018246	ANXA1;STAT3
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	3/55	0.8499693181073772	0.9108272846609569	0	0	0.6309211434884684	0.10255940319509353	OTUD4;IL6;ZNF675
protein targeting to mitochondrion (GO:0006626)	3/55	0.8499693181073772	0.9108272846609569	0	0	0.6309211434884684	0.10255940319509353	TIMM29;GRPEL2;HSPD1
triglyceride metabolic process (GO:0006641)	3/55	0.8499693181073772	0.9108272846609569	0	0	0.6309211434884684	0.10255940319509353	LPGAT1;MOGAT1;PNPLA3
cellular response to nerve growth factor stimulus (GO:1990090)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	RAP1A
cellular response to osmotic stress (GO:0071470)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	CAB39
error-free translesion synthesis (GO:0070987)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	UBC
female gonad development (GO:0008585)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	VEGFA
glutamate metabolic process (GO:0006536)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	GLS
metallo-sulfur cluster assembly (GO:0031163)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	HSPA9
negative regulation of small molecule metabolic process (GO:0062014)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	EP300
peptidyl-threonine dephosphorylation (GO:0035970)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	PPM1A
positive regulation of neural precursor cell proliferation (GO:2000179)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	VEGFA
protein mannosylation (GO:0035268)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	DPY19L1
regulation of adenylate cyclase activity (GO:0045761)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	NF1
regulation of centrosome cycle (GO:0046605)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	CHMP1B
regulation of platelet activation (GO:0010543)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	LYN
regulation of voltage-gated calcium channel activity (GO:1901385)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	AHNAK
rRNA methylation (GO:0031167)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	FDXACB1
tetrapyrrole metabolic process (GO:0033013)	1/22	0.8539928533201381	0.9116343048845897	0	0	0.5210201235305838	0.08223388452712549	TCN2
muscle contraction (GO:0006936)	8/129	0.8554346361652234	0.9129548880825308	0	0	0.72247080650442	0.11281063237501206	CHRNB1;TRIM72;ASPH;ROCK2;TMOD3;SSPN;SLC8A1;VCL
calcium ion transport (GO:0006816)	7/115	0.8565597500046904	0.9139369581389758	0	0	0.7083361105556667	0.1096725321198836	SLC24A2;MCUR1;CACNA2D1;CCL5;ATP2A2;SLC8A1;TMCO1
chemokine-mediated signaling pathway (GO:0070098)	3/56	0.8584397224229731	0.9150383940850102	0	0	0.6189830967785644	0.09448084564180187	FOXC1;WNK1;CCL5
glycosaminoglycan catabolic process (GO:0006027)	3/56	0.8584397224229731	0.9150383940850102	0	0	0.6189830967785644	0.09448084564180187	TGFB1;SDC2;GNS
Rho protein signal transduction (GO:0007266)	3/56	0.8584397224229731	0.9150383940850102	0	0	0.6189830967785644	0.09448084564180187	ROCK2;ARHGAP5;RHOB
digestive tract development (GO:0048565)	2/40	0.8592333619793774	0.9150383940850102	0	0	0.575673633845379	0.08733816812049541	GATA6;MIXL1
negative regulation of protein kinase B signaling (GO:0051898)	2/40	0.8592333619793774	0.9150383940850102	0	0	0.575673633845379	0.08733816812049541	PLEKHA1;BANK1
positive regulation of cation channel activity (GO:2001259)	2/40	0.8592333619793774	0.9150383940850102	0	0	0.575673633845379	0.08733816812049541	ADRB2;CALM2
regulation of microtubule polymerization (GO:0031113)	2/40	0.8592333619793774	0.9150383940850102	0	0	0.575673633845379	0.08733816812049541	RPS3;DYRK1A
sulfur compound catabolic process (GO:0044273)	2/40	0.8592333619793774	0.9150383940850102	0	0	0.575673633845379	0.08733816812049541	NUDT7;GNS
skeletal system development (GO:0001501)	10/158	0.8607409693827781	0.9164250951174959	0	0	0.7381269490644491	0.1106907487628285	ADAMTS4;TRPS1;WNT5A;ITGB8;SOX11;TNFRSF11B;SOX9;SOX4;PHEX;TBX3
DNA methylation (GO:0006306)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	ATF7IP
ear morphogenesis (GO:0042471)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	SIX1
glucose 6-phosphate metabolic process (GO:0051156)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	PGM2L1
hexose transmembrane transport (GO:0008645)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	PPARD
negative regulation of smoothened signaling pathway (GO:0045879)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	BTRC
oligosaccharide biosynthetic process (GO:0009312)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	B4GALT1
regulation of cysteine-type endopeptidase activity (GO:2000116)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	EPHA7
regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	IFNGR2
regulation of interleukin-4 production (GO:0032673)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	IRF4
regulation of neural precursor cell proliferation (GO:2000177)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	SHCBP1
regulation of peptidase activity (GO:0052547)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	CSTB
regulation of SMAD protein signal transduction (GO:0060390)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	TGFB1
regulation of steroid metabolic process (GO:0019218)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	RORA
triglyceride catabolic process (GO:0019433)	1/23	0.8662269694147348	0.9191939765857047	0	0	0.49731022115959356	0.07141788307485748	PNPLA3
acylglycerol metabolic process (GO:0006639)	2/41	0.8685009126046491	0.9207307036407738	0	0	0.5608821003557846	0.07907688417815252	DGKE;PNPLA3
carbohydrate catabolic process (GO:0016052)	2/41	0.8685009126046491	0.9207307036407738	0	0	0.5608821003557846	0.07907688417815252	PGK1;ENO1
heart contraction (GO:0060047)	2/41	0.8685009126046491	0.9207307036407738	0	0	0.5608821003557846	0.07907688417815252	PIK3CA;SLC8A1
nucleobase-containing compound catabolic process (GO:0034655)	2/41	0.8685009126046491	0.9207307036407738	0	0	0.5608821003557846	0.07907688417815252	RNASEH2C;ENTPD1
positive regulation of synaptic transmission (GO:0050806)	4/73	0.8700705374644755	0.9221755221225191	0	0	0.6337585698168879	0.08820714711674144	SLC24A2;NLGN1;CLSTN1;SQSTM1
regulation of calcium ion transport (GO:0051924)	3/58	0.8741298096847666	0.9258024321765759	0	0	0.5964093357271095	0.08023279530821541	CACNA2D1;CCL5;ATP2B1
regulation of neurotransmitter receptor activity (GO:0099601)	3/58	0.8741298096847666	0.9258024321765759	0	0	0.5964093357271095	0.08023279530821541	NLGN1;LRRC7;OPRM1
supramolecular fiber organization (GO:0097435)	24/351	0.8755558322762961	0.9258024321765759	0	0	0.8006227411731999	0.10639984596543003	DSP;COL15A1;USP9X;SIAH2;TMOD3;RHOBTB3;MYO5A;RHOH;RHOBTB1;CD2AP;RHOB;CCDC88A;SLK;TTR;KIF2A;COL4A1;RUFY3;PXDN;UBC;ZNF207;MDM2;NF1;COL4A5;ITGA6
positive regulation of inflammatory response (GO:0050729)	5/89	0.8757897599418436	0.9258024321765759	0	0	0.6505891751547833	0.08628713283529905	IL6;WNT5A;PDCD4;IL6ST;PLA2G7
regulation of peptide hormone secretion (GO:0090276)	4/74	0.8767873378777161	0.9258024321765759	0	0	0.6246706586826347	0.08213844725893155	PER2;IL6;RAP1A;CCL5
carbohydrate biosynthetic process (GO:0016051)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	B4GALT1
cholesterol efflux (GO:0033344)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	TSKU
DNA packaging (GO:0006323)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	CHAF1A
iron-sulfur cluster assembly (GO:0016226)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	HSPA9
leukotriene metabolic process (GO:0006691)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	ALOX5AP
negative regulation of stress fiber assembly (GO:0051497)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	PAK2
negative regulation of synaptic transmission (GO:0050805)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	SLC24A2
neuromuscular junction development (GO:0007528)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	NEDD4
positive regulation of phospholipase activity (GO:0010518)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	CCL5
positive regulation of protein targeting to membrane (GO:0090314)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	C2CD5
positive regulation of viral life cycle (GO:1903902)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	KPNA6
purine nucleotide metabolic process (GO:0006163)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	DNPH1
purine ribonucleotide catabolic process (GO:0009154)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	NUDT7
wound healing, spreading of cells (GO:0044319)	1/24	0.8774365203610731	0.9258024321765759	0	0	0.475662049429559	0.06219313057566438	FLNA
protein polymerization (GO:0051258)	3/59	0.8813814640826101	0.9297448745999151	0	0	0.5857271095152603	0.07395669108150839	DIAPH3;ZNF207;WASL
sodium ion transport (GO:0006814)	5/90	0.8817364523763899	0.9298994035466301	0	0	0.6428999400838825	0.08091672012691149	SLC24A2;SLC6A15;SGK1;KCNK1;SLC8A1
positive regulation of immune response (GO:0050778)	4/75	0.8832012241039255	0.9311962614619615	0	0	0.615838745045121	0.07648853774041331	IL10;CCL5;CD46;IL6ST
extracellular matrix organization (GO:0030198)	20/300	0.8833837179922779	0.9311962614619615	0	0	0.779322853688029	0.0966326134561584	COL15A1;SPARC;TGFB1;EXOC8;KLK2;NPNT;THBS1;ADAMTS4;ADAMTS5;TTR;CTSL;COL4A1;PXDN;CAPN2;NF1;ITGA8;COL4A5;ITGB8;ITGA6;RECK
heart looping (GO:0001947)	2/43	0.8853732048662777	0.9313513035456383	0	0	0.5334636480336096	0.06494707727027337	TBX3;TGFBR2
myofibril assembly (GO:0030239)	2/43	0.8853732048662777	0.9313513035456383	0	0	0.5334636480336096	0.06494707727027337	SIX4;TMOD3
positive regulation of peptide hormone secretion (GO:0090277)	2/43	0.8853732048662777	0.9313513035456383	0	0	0.5334636480336096	0.06494707727027337	TCF7L2;SOX4
substantia nigra development (GO:0021762)	2/43	0.8853732048662777	0.9313513035456383	0	0	0.5334636480336096	0.06494707727027337	ZNF430;CALM2
3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	BPNT1
acylglycerol homeostasis (GO:0055090)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	RORA
cAMP-mediated signaling (GO:0019933)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	SOX9
cellular polysaccharide biosynthetic process (GO:0033692)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	B3GNT2
divalent inorganic cation homeostasis (GO:0072507)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	SLC8A1
fat-soluble vitamin metabolic process (GO:0006775)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	VKORC1L1
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	EZR
negative regulation of cellular carbohydrate metabolic process (GO:0010677)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	EP300
negative regulation of endocytosis (GO:0045806)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	ARF6
peptide catabolic process (GO:0043171)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	LNPEP
peripheral nervous system development (GO:0007422)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	NF1
positive regulation of lipid metabolic process (GO:0045834)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	PPARD
regulation of dopamine secretion (GO:0014059)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	SYT4
response to dsRNA (GO:0043331)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	PMAIP1
ribosomal large subunit assembly (GO:0000027)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	RPL5
sodium ion homeostasis (GO:0055078)	1/25	0.8877072626395759	0.9313513035456383	0	0	0.4558178920103606	0.054293950310890036	SLC8A1
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)	3/60	0.8882585711615697	0.9314914712862922	0	0	0.5754196982582128	0.06818285796689029	GPR37;FLNA;OPRM1
cellular response to chemokine (GO:1990869)	3/60	0.8882585711615697	0.9314914712862922	0	0	0.5754196982582128	0.06818285796689029	FOXC1;WNK1;CCL5
positive regulation of interleukin-6 production (GO:0032755)	4/76	0.8893223800282738	0.9323878267339212	0	0	0.6072521623419826	0.0712279320415582	IL6;WNT5A;STAT3;HSPD1
regulation of protein kinase B signaling (GO:0051896)	13/207	0.8922604453753006	0.9352483164215841	0	0	0.731505675999429	0.08338960608954117	OSBPL8;TCF7L2;TGFB1;PLEKHA1;FRS2;THBS1;RTN4;MTDH;IGF1R;PIK3CA;BANK1;C1QBP;STRN
metal ion homeostasis (GO:0055065)	2/44	0.8930358414400127	0.9354015624289471	0	0	0.5207336523125997	0.05890984975021239	LETM1;SLC8A1
positive regulation of cell division (GO:0051781)	2/44	0.8930358414400127	0.9354015624289471	0	0	0.5207336523125997	0.05890984975021239	RACGAP1;PKN2
positive regulation of potassium ion transmembrane transport (GO:1901381)	2/44	0.8930358414400127	0.9354015624289471	0	0	0.5207336523125997	0.05890984975021239	WNK1;FLNA
membrane depolarization during action potential (GO:0086010)	1/26	0.8971177790465624	0.9376951709743774	0	0	0.4375612671846981	0.04750520515105393	SLC8A1
negative regulation of interleukin-1 beta production (GO:0032691)	1/26	0.8971177790465624	0.9376951709743774	0	0	0.4375612671846981	0.04750520515105393	TNFAIP3
negative regulation of receptor-mediated endocytosis (GO:0048261)	1/26	0.8971177790465624	0.9376951709743774	0	0	0.4375612671846981	0.04750520515105393	ARF6
phosphatidylethanolamine acyl-chain remodeling (GO:0036152)	1/26	0.8971177790465624	0.9376951709743774	0	0	0.4375612671846981	0.04750520515105393	PLA2G12A
positive regulation of ion transmembrane transporter activity (GO:0032414)	1/26	0.8971177790465624	0.9376951709743774	0	0	0.4375612671846981	0.04750520515105393	WNK1
positive regulation of microtubule polymerization or depolymerization (GO:0031112)	1/26	0.8971177790465624	0.9376951709743774	0	0	0.4375612671846981	0.04750520515105393	RPS3
purine-containing compound biosynthetic process (GO:0072522)	1/26	0.8971177790465624	0.9376951709743774	0	0	0.4375612671846981	0.04750520515105393	ADK
regulation of myelination (GO:0031641)	1/26	0.8971177790465624	0.9376951709743774	0	0	0.4375612671846981	0.04750520515105393	DICER1
regulation of viral life cycle (GO:1903900)	1/26	0.8971177790465624	0.9376951709743774	0	0	0.4375612671846981	0.04750520515105393	KPNA6
regulation of insulin receptor signaling pathway (GO:0046626)	2/45	0.9002197376839612	0.9407169704944862	0	0	0.5085957494158229	0.05346175040728816	NUCKS1;OGT
positive regulation of response to external stimulus (GO:0032103)	8/139	0.9040679374951538	0.9431708494838503	0	0	0.6669538044225324	0.06726280427513165	USP15;TGFB1;CCL5;WNT5A;PDCD4;PUM1;PLA2G7;THBS1
acute inflammatory response (GO:0002526)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	IL6
bile acid biosynthetic process (GO:0006699)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	OSBPL3
calcium-ion regulated exocytosis (GO:0017156)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	SYT4
cellular lipid catabolic process (GO:0044242)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	PPARD
chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	XYLT2
entrainment of circadian clock by photoperiod (GO:0043153)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	PER2
L-alpha-amino acid transmembrane transport (GO:1902475)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	ARL6IP5
modulation of excitatory postsynaptic potential (GO:0098815)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	NLGN1
monocarboxylic acid catabolic process (GO:0072329)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	PPARD
monovalent inorganic cation homeostasis (GO:0055067)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	CLCN3
negative regulation of actin filament bundle assembly (GO:0032232)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	PAK2
negative regulation of catalytic activity (GO:0043086)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	CAND1
peptidyl-lysine methylation (GO:0018022)	1/27	0.9057400781029891	0.9431708494838503	0	0	0.42070899811485585	0.04165141238859314	SETD7
