Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	2/85	0.5395306806567947	0.6637060957040698	0	0	1.115759951921701	0.6884859569528804	FZD2;AP2B1
regulation of interferon-gamma production (GO:0032649)	2/86	0.5458577806668121	0.6667441593246061	0	0	1.102420540662821	0.6674018809504483	CLEC7A;HMGB1
regulation of Ras protein signal transduction (GO:0046578)	2/86	0.5458577806668121	0.6667441593246061	0	0	1.102420540662821	0.6674018809504483	RAPGEF1;SPRY3
negative regulation of phosphorylation (GO:0042326)	2/86	0.5458577806668121	0.6667441593246061	0	0	1.102420540662821	0.6674018809504483	HNRNPU;PLPP3
positive regulation of proteasomal protein catabolic process (GO:1901800)	2/86	0.5458577806668121	0.6667441593246061	0	0	1.102420540662821	0.6674018809504483	CSNK1A1;NKD2
regulation of actin cytoskeleton reorganization (GO:2000249)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	SEMA3E
centromere complex assembly (GO:0034508)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	NPM1
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	AR
regulation of transport (GO:0051049)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	GAPVD1
skeletal muscle tissue development (GO:0007519)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	MYORG
tRNA transport (GO:0051031)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	NUP37
negative regulation of epithelial cell apoptotic process (GO:1904036)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	PKHD1
negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	CDK6
negative regulation of stress-activated MAPK cascade (GO:0032873)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	FOXO1
neural crest cell migration (GO:0001755)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	SEMA3E
nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	PARP1
phagocytosis, engulfment (GO:0006911)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	RHOG
positive regulation of exocytosis (GO:0045921)	1/37	0.5469092411263767	0.6667441593246061	0	0	1.2862690889942074	0.7762279089538902	CLASP1
cellular calcium ion homeostasis (GO:0006874)	3/136	0.5514273452942461	0.6715431119643535	0	0	1.0442534908700323	0.6215868666837719	PKHD1;EDN3;TMCO1
organic substance transport (GO:0071702)	3/136	0.5514273452942461	0.6715431119643535	0	0	1.0442534908700323	0.6215868666837719	ABCG5;TXNIP;ZG16
calcium ion transmembrane transport (GO:0070588)	2/87	0.5521239828279918	0.6720370460463011	0	0	1.0893949979041497	0.647081729225664	P2RX7;TMCO1
actin-myosin filament sliding (GO:0033275)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	MYBPC1
regulation of axon extension (GO:0030516)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	DNM2
response to estradiol (GO:0032355)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	STAT3
histone exchange (GO:0043486)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	NPM1
lymphocyte proliferation (GO:0046651)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	LMBR1L
muscle filament sliding (GO:0030049)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	MYBPC1
negative regulation of endothelial cell migration (GO:0010596)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	HMGB1
negative regulation of G0 to G1 transition (GO:0070317)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	E2F6
negative regulation of TOR signaling (GO:0032007)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	SESN2
negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	CSNK2A1
positive regulation of insulin secretion (GO:0032024)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	C2CD2L
positive regulation of production of molecular mediator of immune response (GO:0002702)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	CD86
positive regulation of signaling (GO:0023056)	1/38	0.5565098461095221	0.6727650443282129	0	0	1.2514410144741899	0.7334325553314833	EDN3
regulation of type I interferon production (GO:0032479)	2/89	0.5644726927998596	0.6798545265730109	0	0	1.0642422256805089	0.6086010399937873	CRCP;DHX33
second-messenger-mediated signaling (GO:0019932)	2/89	0.5644726927998596	0.6798545265730109	0	0	1.0642422256805089	0.6086010399937873	DGKD;EDN3
protein import (GO:0017038)	2/89	0.5644726927998596	0.6798545265730109	0	0	1.0642422256805089	0.6086010399937873	STAT3;FAM53B
regulation of cellular component biogenesis (GO:0044087)	1/39	0.5659074924527185	0.6798545265730109	0	0	1.2184459965078573	0.6936913466383341	RAPGEF1
cellular response to ketone (GO:1901655)	1/39	0.5659074924527185	0.6798545265730109	0	0	1.2184459965078573	0.6936913466383341	AR
DNA replication-independent nucleosome assembly (GO:0006336)	1/39	0.5659074924527185	0.6798545265730109	0	0	1.2184459965078573	0.6936913466383341	NPM1
regulation of protein targeting to mitochondrion (GO:1903214)	1/39	0.5659074924527185	0.6798545265730109	0	0	1.2184459965078573	0.6936913466383341	SH3GLB1
membrane protein proteolysis (GO:0033619)	1/39	0.5659074924527185	0.6798545265730109	0	0	1.2184459965078573	0.6936913466383341	SPPL3
negative regulation of lymphocyte proliferation (GO:0050672)	1/39	0.5659074924527185	0.6798545265730109	0	0	1.2184459965078573	0.6936913466383341	CD86
negative regulation of protein secretion (GO:0050709)	1/39	0.5659074924527185	0.6798545265730109	0	0	1.2184459965078573	0.6936913466383341	OPRM1
nucleotide-excision repair, DNA incision (GO:0033683)	1/39	0.5659074924527185	0.6798545265730109	0	0	1.2184459965078573	0.6936913466383341	PARP1
organophosphate biosynthetic process (GO:0090407)	1/39	0.5659074924527185	0.6798545265730109	0	0	1.2184459965078573	0.6936913466383341	GK5
potassium ion transmembrane transport (GO:0071805)	3/139	0.56623519861794	0.6798944740555505	0	0	1.021060924369748	0.5807240528869496	KCNK5;KCNK6;KCNK2
neutrophil degranulation (GO:0043312)	10/481	0.5668212445677105	0.6802444146085466	0	0	0.9821974779332007	0.5576045975009536	VAMP8;CST3;RAB5B;PTPRN2;SNAP23;RHOG;CAPN1;HMGB1;CD55;LTF
proteolysis (GO:0006508)	6/287	0.568538101487628	0.6819503773168484	0	0	0.9880437287180931	0.557935396623845	CAPN13;CAPN1;SPPL3;PCSK4;PRSS21;TRABD2A
sodium ion transport (GO:0006814)	2/90	0.570554794146044	0.6836590657411602	0	0	1.0520945800043187	0.590378737219667	SLC5A12;SGK1
negative regulation of protein kinase activity (GO:0006469)	2/90	0.570554794146044	0.6836590657411602	0	0	1.0520945800043187	0.590378737219667	PTPRT;NPM1
bone development (GO:0060348)	1/40	0.5751064608620506	0.686618830470773	0	0	1.1871430307449264	0.6567276504422892	LTF
glycolipid biosynthetic process (GO:0009247)	1/40	0.5751064608620506	0.686618830470773	0	0	1.1871430307449264	0.6567276504422892	MPPE1
response to organonitrogen compound (GO:0010243)	1/40	0.5751064608620506	0.686618830470773	0	0	1.1871430307449264	0.6567276504422892	RRAGC
synaptic vesicle exocytosis (GO:0016079)	1/40	0.5751064608620506	0.686618830470773	0	0	1.1871430307449264	0.6567276504422892	SNAP23
negative regulation of cell-substrate adhesion (GO:0010812)	1/40	0.5751064608620506	0.686618830470773	0	0	1.1871430307449264	0.6567276504422892	SEMA3E
organic hydroxy compound transport (GO:0015850)	1/40	0.5751064608620506	0.686618830470773	0	0	1.1871430307449264	0.6567276504422892	ABCG5
positive regulation of double-strand break repair (GO:2000781)	1/40	0.5751064608620506	0.686618830470773	0	0	1.1871430307449264	0.6567276504422892	PARP1
regulation of small GTPase mediated signal transduction (GO:0051056)	3/141	0.5759395271201034	0.6872580713800097	0	0	1.0061594202898552	0.5551510876664059	SYDE2;VAV3;RHOG
regulation of stem cell differentiation (GO:2000736)	2/91	0.5765751816347858	0.6873061922533406	0	0	1.0402199151298406	0.5727966149645612	KMT2A;HNRNPU
positive regulation of supramolecular fiber organization (GO:1902905)	2/91	0.5765751816347858	0.6873061922533406	0	0	1.0402199151298406	0.5727966149645612	MAPRE1;CLASP1
negative regulation of apoptotic process (GO:0043066)	10/485	0.5773780843943829	0.6879081511179721	0	0	0.973722441697464	0.5348248098655768	RNF157;PKHD1;CAPN13;NPM1;TFRC;CSNK2A1;FHL2;ASCL1;FOXO1;LTF
Ras protein signal transduction (GO:0007265)	3/142	0.5807405821024828	0.6912927548907365	0	0	0.9988694758478931	0.5428367396260207	ABI2;RHOG;RAPGEF1
regulation of endothelial cell proliferation (GO:0001936)	2/92	0.5825337393074462	0.6912927548907365	0	0	1.0286091316970176	0.5558276379069904	STAT5A;HMGB2
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	2/92	0.5825337393074462	0.6912927548907365	0	0	1.0286091316970176	0.5558276379069904	PDGFA;IL6R
negative regulation of mitotic cell cycle phase transition (GO:1901991)	2/92	0.5825337393074462	0.6912927548907365	0	0	1.0286091316970176	0.5558276379069904	CDK6;ZFP36L1
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	2/92	0.5825337393074462	0.6912927548907365	0	0	1.0286091316970176	0.5558276379069904	RBPJ;ACVR2A
protein methylation (GO:0006479)	1/41	0.5841109418760619	0.6912927548907365	0	0	1.1574052132701422	0.6222955161585286	NSD1
regulation of G0 to G1 transition (GO:0070316)	1/41	0.5841109418760619	0.6912927548907365	0	0	1.1574052132701422	0.6222955161585286	E2F6
cortical cytoskeleton organization (GO:0030865)	1/41	0.5841109418760619	0.6912927548907365	0	0	1.1574052132701422	0.6222955161585286	RHOG
regulation of release of cytochrome c from mitochondria (GO:0090199)	1/41	0.5841109418760619	0.6912927548907365	0	0	1.1574052132701422	0.6222955161585286	HRK
regulation of viral transcription (GO:0046782)	1/41	0.5841109418760619	0.6912927548907365	0	0	1.1574052132701422	0.6222955161585286	CCNT1
response to growth factor (GO:0070848)	1/41	0.5841109418760619	0.6912927548907365	0	0	1.1574052132701422	0.6222955161585286	ACVR2A
keratinocyte differentiation (GO:0030216)	1/41	0.5841109418760619	0.6912927548907365	0	0	1.1574052132701422	0.6222955161585286	TXNIP
visual system development (GO:0150063)	1/41	0.5841109418760619	0.6912927548907365	0	0	1.1574052132701422	0.6222955161585286	FOXC1
neutrophil mediated immunity (GO:0002446)	10/488	0.5852227197749683	0.691881368159588	0	0	0.9674592480776439	0.518328662711467	VAMP8;CST3;RAB5B;PTPRN2;SNAP23;RHOG;CAPN1;HMGB1;CD55;LTF
protein-DNA complex assembly (GO:0065004)	3/143	0.5855072297028303	0.691881368159588	0	0	0.9916836734693878	0.5308252118864845	NPM1;PARP1;HMGB2
nitrogen compound transport (GO:0071705)	3/143	0.5855072297028303	0.691881368159588	0	0	0.9916836734693878	0.5308252118864845	SLC44A1;TXNIP;ZG16
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	2/93	0.5884303835112721	0.694979926101037	0	0	1.0172535303176633	0.5394461434758446	TFRC;STK4
regulation of chemokine production (GO:0032642)	1/42	0.5929250378363209	0.6974344943270835	0	0	1.1291180210380303	0.5901756494795083	IL6R
regulation of double-strand break repair (GO:2000779)	1/42	0.5929250378363209	0.6974344943270835	0	0	1.1291180210380303	0.5901756494795083	DEK
regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	1/42	0.5929250378363209	0.6974344943270835	0	0	1.1291180210380303	0.5901756494795083	CSNK2A1
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	1/42	0.5929250378363209	0.6974344943270835	0	0	1.1291180210380303	0.5901756494795083	NECTIN4
monocyte chemotaxis (GO:0002548)	1/42	0.5929250378363209	0.6974344943270835	0	0	1.1291180210380303	0.5901756494795083	IL6R
negative regulation of protein catabolic process (GO:0042177)	1/42	0.5929250378363209	0.6974344943270835	0	0	1.1291180210380303	0.5901756494795083	CST3
phosphatidylinositol phosphate biosynthetic process (GO:0046854)	1/42	0.5929250378363209	0.6974344943270835	0	0	1.1291180210380303	0.5901756494795083	PIK3CB
positive regulation of epithelial to mesenchymal transition (GO:0010718)	1/42	0.5929250378363209	0.6974344943270835	0	0	1.1291180210380303	0.5901756494795083	FOXC1
hemopoiesis (GO:0030097)	2/94	0.5942650619151829	0.6982992508713269	0	0	1.0061447898378602	0.5236277588831113	SNRK;KMT2A
positive regulation of epithelial cell migration (GO:0010634)	2/94	0.5942650619151829	0.6982992508713269	0	0	1.0061447898378602	0.5236277588831113	PIK3CB;CLASP1
regulation of carbohydrate catabolic process (GO:0043470)	1/43	0.6015527648684246	0.7036399868699049	0	0	1.1021778379598284	0.5601719943976021	NUP37
regulation of cell-cell adhesion (GO:0022407)	1/43	0.6015527648684246	0.7036399868699049	0	0	1.1021778379598284	0.5601719943976021	PKHD1
development of primary male sexual characteristics (GO:0046546)	1/43	0.6015527648684246	0.7036399868699049	0	0	1.1021778379598284	0.5601719943976021	AR
regulation of purine nucleotide metabolic process (GO:1900542)	1/43	0.6015527648684246	0.7036399868699049	0	0	1.1021778379598284	0.5601719943976021	NUP37
signal release from synapse (GO:0099643)	1/43	0.6015527648684246	0.7036399868699049	0	0	1.1021778379598284	0.5601719943976021	PTPRN2
spermatid development (GO:0007286)	1/43	0.6015527648684246	0.7036399868699049	0	0	1.1021778379598284	0.5601719943976021	FAM9C
male gonad development (GO:0008584)	1/43	0.6015527648684246	0.7036399868699049	0	0	1.1021778379598284	0.5601719943976021	AR
positive regulation of neuron differentiation (GO:0045666)	1/43	0.6015527648684246	0.7036399868699049	0	0	1.1021778379598284	0.5601719943976021	ASCL1
positive regulation of phospholipase C activity (GO:0010863)	1/43	0.6015527648684246	0.7036399868699049	0	0	1.1021778379598284	0.5601719943976021	CD86
DNA repair (GO:0006281)	6/298	0.6052290423491792	0.7075817006502556	0	0	0.9502808711934562	0.47718193368535994	MSH6;NPM1;RAD50;MTA1;PARP1;APLF
positive regulation of intracellular protein transport (GO:0090316)	3/148	0.6088167890836674	0.7106385002774602	0	0	0.9572413793103448	0.4750194475319181	SH3GLB1;XPO4;YWHAB
antibacterial humoral response (GO:0019731)	1/44	0.609998054374156	0.7106385002774602	0	0	1.0764906866527058	0.5321088204072519	LTF
cardiac ventricle morphogenesis (GO:0003208)	1/44	0.609998054374156	0.7106385002774602	0	0	1.0764906866527058	0.5321088204072519	RBPJ
intracellular steroid hormone receptor signaling pathway (GO:0030518)	1/44	0.609998054374156	0.7106385002774602	0	0	1.0764906866527058	0.5321088204072519	AR
neurotransmitter secretion (GO:0007269)	1/44	0.609998054374156	0.7106385002774602	0	0	1.0764906866527058	0.5321088204072519	PTPRN2
positive regulation of cell-matrix adhesion (GO:0001954)	1/44	0.609998054374156	0.7106385002774602	0	0	1.0764906866527058	0.5321088204072519	CDK6
positive regulation of stress fiber assembly (GO:0051496)	1/44	0.609998054374156	0.7106385002774602	0	0	1.0764906866527058	0.5321088204072519	SERPINF2
double-strand break repair via homologous recombination (GO:0000724)	2/97	0.6113972178313374	0.7115504919216522	0	0	0.9742217777222153	0.4793253176103195	RAD50;PARP1
positive regulation of cold-induced thermogenesis (GO:0120162)	2/97	0.6113972178313374	0.7115504919216522	0	0	0.9742217777222153	0.4793253176103195	GATM;ADIPOR2
ncRNA processing (GO:0034470)	4/201	0.6175836324048113	0.7166532729087848	0	0	0.9391468689046921	0.4526131769367927	RPL27A;WDR3;RRP36;RPL23A
chromosome condensation (GO:0030261)	1/45	0.6182647551469465	0.7166532729087848	0	0	1.0519711331322705	0.5058282289336761	CSNK2A1
regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	1/45	0.6182647551469465	0.7166532729087848	0	0	1.0519711331322705	0.5058282289336761	STAT3
regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	1/45	0.6182647551469465	0.7166532729087848	0	0	1.0519711331322705	0.5058282289336761	CENPJ
neural crest cell development (GO:0014032)	1/45	0.6182647551469465	0.7166532729087848	0	0	1.0519711331322705	0.5058282289336761	SEMA3E
positive regulation of nervous system development (GO:0051962)	1/45	0.6182647551469465	0.7166532729087848	0	0	1.0519711331322705	0.5058282289336761	OPRM1
positive regulation of response to biotic stimulus (GO:0002833)	1/45	0.6182647551469465	0.7166532729087848	0	0	1.0519711331322705	0.5058282289336761	PUM1
positive regulation of RNA metabolic process (GO:0051254)	1/45	0.6182647551469465	0.7166532729087848	0	0	1.0519711331322705	0.5058282289336761	RBM20
MAPK cascade (GO:0000165)	6/303	0.621335043360824	0.7198507853086517	0	0	0.9340406462708621	0.4444957650272221	YWHAB;PDGFA;IL5RA;GFRA1;PIK3CB;ZFP36L1
regulation of angiogenesis (GO:0045765)	4/203	0.6253394536716295	0.7231287351737552	0	0	0.9296122617862582	0.4364163774196936	FOXC1;PRKCB;SEMA3E;THBS2
establishment of protein localization to extracellular region (GO:0035592)	1/46	0.6263566350573886	0.7231287351737552	0	0	1.0285413375460768	0.4811880126213563	RAB3C
regulation of synaptic transmission, glutamatergic (GO:0051966)	1/46	0.6263566350573886	0.7231287351737552	0	0	1.0285413375460768	0.4811880126213563	CACNG8
positive regulation of nucleocytoplasmic transport (GO:0046824)	1/46	0.6263566350573886	0.7231287351737552	0	0	1.0285413375460768	0.4811880126213563	XPO4
positive regulation of organelle assembly (GO:1902117)	1/46	0.6263566350573886	0.7231287351737552	0	0	1.0285413375460768	0.4811880126213563	SH3GLB1
positive regulation of response to stimulus (GO:0048584)	1/46	0.6263566350573886	0.7231287351737552	0	0	1.0285413375460768	0.4811880126213563	HMGA1
posttranscriptional regulation of gene expression (GO:0010608)	1/46	0.6263566350573886	0.7231287351737552	0	0	1.0285413375460768	0.4811880126213563	PUM1
positive regulation of Wnt signaling pathway (GO:0030177)	3/153	0.6312376942568816	0.7282677653164147	0	0	0.9250952380952381	0.4256111498233838	CSNK2A1;FAM53B;GPC5
epithelial cell differentiation (GO:0030855)	2/101	0.6333743251005627	0.7282677653164147	0	0	0.9346673384678136	0.4268566670790723	SULT1B1;ASCL1
regulation of cellular metabolic process (GO:0031323)	1/47	0.6342773824388522	0.7282677653164147	0	0	1.0061302287245004	0.4580598110322675	FLOT1
epidermal growth factor receptor signaling pathway (GO:0007173)	1/47	0.6342773824388522	0.7282677653164147	0	0	1.0061302287245004	0.4580598110322675	DGKD
epithelial to mesenchymal transition (GO:0001837)	1/47	0.6342773824388522	0.7282677653164147	0	0	1.0061302287245004	0.4580598110322675	RBPJ
regulation of synapse assembly (GO:0051963)	1/47	0.6342773824388522	0.7282677653164147	0	0	1.0061302287245004	0.4580598110322675	SETD5
regulation of T cell activation (GO:0050863)	1/47	0.6342773824388522	0.7282677653164147	0	0	1.0061302287245004	0.4580598110322675	LAX1
regulation of wound healing (GO:0061041)	1/47	0.6342773824388522	0.7282677653164147	0	0	1.0061302287245004	0.4580598110322675	CLEC7A
polyol metabolic process (GO:0019751)	1/47	0.6342773824388522	0.7282677653164147	0	0	1.0061302287245004	0.4580598110322675	NUDT3
positive regulation of neuron death (GO:1901216)	1/47	0.6342773824388522	0.7282677653164147	0	0	1.0061302287245004	0.4580598110322675	EIF2S1
positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	1/47	0.6342773824388522	0.7282677653164147	0	0	1.0061302287245004	0.4580598110322675	ACVR2A
positive regulation of protein kinase activity (GO:0045860)	3/154	0.6356137831247591	0.7294394757629566	0	0	0.9189214758751183	0.4164222781110982	STK4;IL6R;LTF
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	2/102	0.6387147199989881	0.7315437938877299	0	0	0.9252731591448932	0.41479752550457494	CSNK1A1;NKD2
regulation of protein catabolic process (GO:0042176)	2/102	0.6387147199989881	0.7315437938877299	0	0	0.9252731591448932	0.41479752550457494	CSNK2A1;FOXO1
mitotic sister chromatid segregation (GO:0000070)	2/102	0.6387147199989881	0.7315437938877299	0	0	0.9252731591448932	0.41479752550457494	CSNK2A1;ZNF207
positive regulation of cell growth (GO:0030307)	2/102	0.6387147199989881	0.7315437938877299	0	0	0.9252731591448932	0.41479752550457494	RNF157;CSNK2A1
purine ribonucleotide biosynthetic process (GO:0009152)	1/48	0.6420306082289102	0.7331595818004716	0	0	0.9846727841080972	0.43632751488175586	SLC35B3
regulation of protein metabolic process (GO:0051246)	1/48	0.6420306082289102	0.7331595818004716	0	0	0.9846727841080972	0.43632751488175586	KLF2
establishment of protein localization to mitochondrion (GO:0072655)	1/48	0.6420306082289102	0.7331595818004716	0	0	0.9846727841080972	0.43632751488175586	TIMM10
inositol phosphate metabolic process (GO:0043647)	1/48	0.6420306082289102	0.7331595818004716	0	0	0.9846727841080972	0.43632751488175586	NUDT3
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1/48	0.6420306082289102	0.7331595818004716	0	0	0.9846727841080972	0.43632751488175586	LTF
phosphatidic acid biosynthetic process (GO:0006654)	1/48	0.6420306082289102	0.7331595818004716	0	0	0.9846727841080972	0.43632751488175586	DGKD
regulation of signal transduction by p53 class mediator (GO:1901796)	3/156	0.6442571427140303	0.7353384787576352	0	0	0.9068160597572362	0.3986883390999278	RAD50;CSNK2A1;SGK1
steroid metabolic process (GO:0008202)	2/104	0.649211999022346	0.7381753085643539	0	0	0.9070373992827535	0.39183649272127263	CYP1A1;CYP3A5
mRNA transport (GO:0051028)	2/104	0.649211999022346	0.7381753085643539	0	0	0.9070373992827535	0.39183649272127263	ZFP36L1;NUP37
regulation of interferon-beta production (GO:0032648)	1/49	0.6496198471211637	0.7381753085643539	0	0	0.9641093996840442	0.4158858835235766	FLOT1
response to glucose (GO:0009749)	1/49	0.6496198471211637	0.7381753085643539	0	0	0.9641093996840442	0.4158858835235766	ZBTB20
RNA catabolic process (GO:0006401)	1/49	0.6496198471211637	0.7381753085643539	0	0	0.9641093996840442	0.4158858835235766	PPP1R8
inner mitochondrial membrane organization (GO:0007007)	1/49	0.6496198471211637	0.7381753085643539	0	0	0.9641093996840442	0.4158858835235766	TIMM10
secondary alcohol metabolic process (GO:1902652)	1/49	0.6496198471211637	0.7381753085643539	0	0	0.9641093996840442	0.4158858835235766	TSKU
negative regulation of catabolic process (GO:0009895)	1/49	0.6496198471211637	0.7381753085643539	0	0	0.9641093996840442	0.4158858835235766	CST3
positive regulation of reactive oxygen species metabolic process (GO:2000379)	1/49	0.6496198471211637	0.7381753085643539	0	0	0.9641093996840442	0.4158858835235766	CLEC7A
regulation of JNK cascade (GO:0046328)	2/105	0.6543692920951011	0.7432064414400337	0	0	0.8981850886700643	0.38090540426551933	SERPINF2;HMGB1
regulation of generation of precursor metabolites and energy (GO:0043467)	1/50	0.6570485596015085	0.7444186084984706	0	0	0.9443853370732179	0.39663934094737147	NUP37
chloride transmembrane transport (GO:1902476)	1/50	0.6570485596015085	0.7444186084984706	0	0	0.9443853370732179	0.39663934094737147	GABRA1
negative regulation of ERK1 and ERK2 cascade (GO:0070373)	1/50	0.6570485596015085	0.7444186084984706	0	0	0.9443853370732179	0.39663934094737147	SPRY3
neuron migration (GO:0001764)	1/50	0.6570485596015085	0.7444186084984706	0	0	0.9443853370732179	0.39663934094737147	DCX
phosphatidic acid metabolic process (GO:0046473)	1/50	0.6570485596015085	0.7444186084984706	0	0	0.9443853370732179	0.39663934094737147	DGKD
protein processing (GO:0016485)	2/106	0.6594659910610603	0.7467910609906759	0	0	0.8895030147999269	0.37032223226373645	SPPL3;PCSK4
regulation of epithelial cell migration (GO:0010632)	1/51	0.6643201332020188	0.750447743426351	0	0	0.9254502369668246	0.3785009264928748	CLASP1
gonad development (GO:0008406)	1/51	0.6643201332020188	0.750447743426351	0	0	0.9254502369668246	0.3785009264928748	AR
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	1/51	0.6643201332020188	0.750447743426351	0	0	0.9254502369668246	0.3785009264928748	MSH6
negative regulation of transport (GO:0051051)	1/51	0.6643201332020188	0.750447743426351	0	0	0.9254502369668246	0.3785009264928748	PIP4P2
positive regulation of actin filament bundle assembly (GO:0032233)	1/51	0.6643201332020188	0.750447743426351	0	0	0.9254502369668246	0.3785009264928748	SERPINF2
translation (GO:0006412)	4/214	0.6661822209253813	0.7518156149153008	0	0	0.8804182293442436	0.35761887739798953	RWDD1;RPL27A;RPL23A;MRPL34
positive regulation of GTPase activity (GO:0043547)	4/214	0.6661822209253813	0.7518156149153008	0	0	0.8804182293442436	0.35761887739798953	SYDE2;ADPRH;RHOG;RAPGEF1
protein-containing complex assembly (GO:0065003)	5/267	0.6692112781831058	0.7525971235065548	0	0	0.8818346177727455	0.354193686205141	P2RX7;PARD6B;KMT2A;CSNK1A1;WASF3
peptide biosynthetic process (GO:0043043)	3/162	0.6693130642908097	0.7525971235065548	0	0	0.8723270440251573	0.35024224768375606	RPL27A;RPL23A;MRPL34
DNA replication (GO:0006260)	2/108	0.6694786216732279	0.7525971235065548	0	0	0.8726303052032447	0.3501481860085221	RAD50;MCMBP
ameboidal-type cell migration (GO:0001667)	1/52	0.6714378841158524	0.7525971235065548	0	0	0.9072576898057801	0.36139137637341606	SEMA3E
fatty acid beta-oxidation (GO:0006635)	1/52	0.6714378841158524	0.7525971235065548	0	0	0.9072576898057801	0.36139137637341606	ECHDC1
regulation of telomere maintenance via telomerase (GO:0032210)	1/52	0.6714378841158524	0.7525971235065548	0	0	0.9072576898057801	0.36139137637341606	HNRNPU
signal transduction in response to DNA damage (GO:0042770)	1/52	0.6714378841158524	0.7525971235065548	0	0	0.9072576898057801	0.36139137637341606	SESN2
sprouting angiogenesis (GO:0002040)	1/52	0.6714378841158524	0.7525971235065548	0	0	0.9072576898057801	0.36139137637341606	SEMA3E
myeloid cell differentiation (GO:0030099)	1/52	0.6714378841158524	0.7525971235065548	0	0	0.9072576898057801	0.36139137637341606	SNRK
negative regulation of BMP signaling pathway (GO:0030514)	1/52	0.6714378841158524	0.7525971235065548	0	0	0.9072576898057801	0.36139137637341606	ACVR2A
negative regulation of protein metabolic process (GO:0051248)	1/52	0.6714378841158524	0.7525971235065548	0	0	0.9072576898057801	0.36139137637341606	CD84
negative regulation of protein-containing complex assembly (GO:0031333)	1/52	0.6714378841158524	0.7525971235065548	0	0	0.9072576898057801	0.36139137637341606	HMGB1
positive regulation of developmental growth (GO:0048639)	1/52	0.6714378841158524	0.7525971235065548	0	0	0.9072576898057801	0.36139137637341606	RNF157
protein homotetramerization (GO:0051289)	1/52	0.6714378841158524	0.7525971235065548	0	0	0.9072576898057801	0.36139137637341606	MAT1A
bicellular tight junction assembly (GO:0070830)	1/53	0.6784050587912848	0.7578312920895387	0	0	0.8897648559970834	0.3452383180549051	PARD6B
regulation of DNA replication (GO:0006275)	1/53	0.6784050587912848	0.7578312920895387	0	0	0.8897648559970834	0.3452383180549051	USP37
