Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of intracellular protein transport (GO:0090316)	4/148	0.4715636130053429	0.61885300346545	0	0	1.138066713648109	0.8554861937355045	YWHAE;LEPROT;TMEM30B;ANP32B
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	2/67	0.47705391407395514	0.623393600510415	0	0	1.2604372469635627	0.9328820842552803	HSP90AA1;NCK1
peptidyl-threonine modification (GO:0018210)	2/67	0.47705391407395514	0.623393600510415	0	0	1.2604372469635627	0.9328820842552803	MAP2K1;WNK1
regulation of cardiac muscle cell contraction (GO:0086004)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	ATP2A2
calcium-ion regulated exocytosis (GO:0017156)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	SCIN
regulation of epidermal growth factor-activated receptor activity (GO:0007176)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	APP
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	HNRNPU
regulation of vasculature development (GO:1901342)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	SFRP1
melanosome organization (GO:0032438)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	RAB32
mitotic chromosome condensation (GO:0007076)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	CCNB1
modulation of excitatory postsynaptic potential (GO:0098815)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	APP
monocarboxylic acid catabolic process (GO:0072329)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	LDHD
negative regulation of endothelial cell apoptotic process (GO:2000352)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	TNIP2
negative regulation of plasma membrane bounded cell projection assembly (GO:0120033)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	YAP1
positive regulation of BMP signaling pathway (GO:0030513)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	ACVR2B
positive regulation of cellular component movement (GO:0051272)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	ACTN4
positive regulation of nitric oxide biosynthetic process (GO:0045429)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	HSP90AA1
presynaptic endocytosis (GO:0140238)	1/27	0.47909174211971245	0.623393600510415	0	0	1.575387847446671	1.159269897728137	FCHO2
response to cytokine (GO:0034097)	4/150	0.48192873819293186	0.6267720234611021	0	0	1.1223609140143067	0.8192774750515072	APP;KHSRP;IL6ST;PTPN4
modulation of chemical synaptic transmission (GO:0050804)	3/109	0.48369801761391984	0.6285917061514589	0	0	1.159362311917841	0.8420384678022526	APP;GRM5;TPRG1L
ribosome biogenesis (GO:0042254)	5/192	0.4846823068482803	0.6285917061514589	0	0	1.0953503126982689	0.7933202139606788	EBNA1BP2;RPS16;RPLP0;C1D;SDAD1
canonical Wnt signaling pathway (GO:0060070)	2/68	0.48481611313650846	0.6285917061514589	0	0	1.2412759170653906	0.8986658996509238	SFRP1;CSNK1A1
positive regulation of protein localization to nucleus (GO:1900182)	2/68	0.48481611313650846	0.6285917061514589	0	0	1.2412759170653906	0.8986658996509238	YAP1;EIF2AK3
protein modification by small protein removal (GO:0070646)	7/276	0.4881532785362888	0.6285917061514589	0	0	1.0660286324448311	0.7644766647386786	SNX3;ZRANB1;RHOT1;TNIP2;UBE2D1;YOD1;FOXK1
regulation of interleukin-6 production (GO:0032675)	3/110	0.48974941063096117	0.6285917061514589	0	0	1.1484679995267952	0.8198470033593043	APP;HMGB1;CD47
regulation of protein kinase activity (GO:0045859)	3/110	0.48974941063096117	0.6285917061514589	0	0	1.1484679995267952	0.8198470033593043	XRCC6;RAP2B;DDR2
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	PTBP1
calcium ion import (GO:0070509)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	ATP2A2
regulation of DNA-templated transcription, elongation (GO:0032784)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	CCNT2
cellular response to epidermal growth factor stimulus (GO:0071364)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	ZFP36L1
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	INHBA
regulation of immunoglobulin production (GO:0002637)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	PHB2
cytosolic calcium ion transport (GO:0060401)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	ATP2A2
regulation of microtubule polymerization or depolymerization (GO:0031110)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	SKA2
regulation of postsynapse organization (GO:0099175)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	ABI2
regulation of small molecule metabolic process (GO:0062012)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	FOXK1
glycerophospholipid catabolic process (GO:0046475)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	GDE1
glycogen metabolic process (GO:0005977)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	CALM1
response to interferon-beta (GO:0035456)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	UBE2K
response to ketone (GO:1901654)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	YAP1
RNA phosphodiester bond hydrolysis (GO:0090501)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	PDE12
sarcomere organization (GO:0045214)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	SIX4
internal peptidyl-lysine acetylation (GO:0018393)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	MRGBP
ventricular septum morphogenesis (GO:0060412)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	SOX4
negative regulation of phosphatase activity (GO:0010923)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	FKBP1A
neutral amino acid transport (GO:0015804)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	LLGL2
phagosome acidification (GO:0090383)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	ATP6V1G3
positive regulation of defense response to virus by host (GO:0002230)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	HSP90AA1
positive regulation of microtubule polymerization (GO:0031116)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	CLIP1
positive regulation of monooxygenase activity (GO:0032770)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	NPR3
positive regulation of nitric oxide metabolic process (GO:1904407)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	HSP90AA1
protein depolymerization (GO:0051261)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	KIF2C
protein localization to Golgi apparatus (GO:0034067)	1/28	0.4915321709906034	0.6285917061514589	0	0	1.5169623404917523	1.0773889574815996	RAB33B
positive regulation of MAP kinase activity (GO:0043406)	2/69	0.4925064237738922	0.6295285740583854	0	0	1.2226865671641791	0.8659650410335034	DIRAS2;PIK3CG
cellular divalent inorganic cation homeostasis (GO:0072503)	3/111	0.49576598468446453	0.6330737206387402	0	0	1.1377754336615096	0.7983215764832022	ATP2A2;CALR;TPT1
Fc-epsilon receptor signaling pathway (GO:0038095)	3/111	0.49576598468446453	0.6330737206387402	0	0	1.1377754336615096	0.7983215764832022	MAP2K4;BTRC;CALM1
cellular response to light stimulus (GO:0071482)	2/70	0.5001238546989376	0.637239556425519	0	0	1.2046439628482972	0.8346972017485075	PCNA;SDE2
protein-containing complex subunit organization (GO:0043933)	3/112	0.5017469349218554	0.637239556425519	0	0	1.1272790616653119	0.777438601413303	YAP1;PARD6B;CAPZA1
regulation of cytoskeleton organization (GO:0051493)	3/112	0.5017469349218554	0.637239556425519	0	0	1.1272790616653119	0.777438601413303	TRAF3IP1;SPATA4;EFNA5
Fc receptor signaling pathway (GO:0038093)	3/112	0.5017469349218554	0.637239556425519	0	0	1.1272790616653119	0.777438601413303	MAP2K4;BTRC;CALM1
regulation of DNA biosynthetic process (GO:2000278)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	HMBOX1
regulation of fatty acid biosynthetic process (GO:0042304)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	MID1IP1
determination of bilateral symmetry (GO:0009855)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	LEFTY1
establishment of endothelial barrier (GO:0061028)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	RAP2B
establishment of mitotic spindle localization (GO:0040001)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	PAFAH1B1
glial cell differentiation (GO:0010001)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	SOX4
regulation of ubiquitin-protein transferase activity (GO:0051438)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	BMI1
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	TNFRSF10B
lamellipodium organization (GO:0097581)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	SNX1
limb development (GO:0060173)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	LNPK
lipid catabolic process (GO:0016042)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	LIPG
mismatch repair (GO:0006298)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	PCNA
negative regulation of myeloid leukocyte differentiation (GO:0002762)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	INHBA
protein ADP-ribosylation (GO:0006471)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	PARP15
protein K11-linked ubiquitination (GO:0070979)	1/29	0.503676102372416	0.637239556425519	0	0	1.4627100840336134	1.0031585673294936	UBE2H
cellular response to oxygen-containing compound (GO:1901701)	8/323	0.50698231306615	0.6407334515882996	0	0	1.0401326699834164	0.7065404478844808	SFRP1;IGFBP5;TNIP2;SHMT1;INSIG1;HMGB1;VIM;ZFP36L1
cellular response to interleukin-1 (GO:0071347)	4/155	0.507477325233771	0.6407334515882996	0	0	1.0849166234966328	0.7359024699681614	SFRP1;TNIP2;CD47;BTRC
regulation of glycolytic process (GO:0006110)	2/71	0.5076675025252402	0.6407334515882996	0	0	1.1871243325705567	0.8047854991560643	APP;ZBTB20
fatty acid biosynthetic process (GO:0006633)	2/71	0.5076675025252402	0.6407334515882996	0	0	1.1871243325705567	0.8047854991560643	LIPG;ACSM2B
phosphatidylinositol-mediated signaling (GO:0048015)	2/71	0.5076675025252402	0.6407334515882996	0	0	1.1871243325705567	0.8047854991560643	PIK3CG;ZFP36L1
negative regulation of intracellular signal transduction (GO:1902532)	5/198	0.5117626466192066	0.6419489399398841	0	0	1.0609686484587688	0.710736894908539	DDX3X;DDIT4;MAPKAPK5;ARNTL;ARHGAP12
negative regulation of cell motility (GO:2000146)	3/114	0.5135989170606615	0.6419489399398841	0	0	1.10685368913217	0.7375105983149486	SFRP1;RAP2B;IGFBP5
positive regulation of kinase activity (GO:0033674)	3/114	0.5135989170606615	0.6419489399398841	0	0	1.10685368913217	0.7375105983149486	XRCC6;DSTYK;DDR2
cell morphogenesis involved in differentiation (GO:0000904)	2/72	0.5151365481887282	0.6419489399398841	0	0	1.1701052631578948	0.7761580509797862	ARL13B;ABI2
response to ionizing radiation (GO:0010212)	2/72	0.5151365481887282	0.6419489399398841	0	0	1.1701052631578948	0.7761580509797862	TRIM13;CLOCK
artery morphogenesis (GO:0048844)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	ANGPTL3
regulation of cation transmembrane transport (GO:1904062)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	WNK1
cardiac muscle cell action potential (GO:0086001)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	YWHAE
cell projection organization (GO:0030030)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	SCIN
chondroitin sulfate metabolic process (GO:0030204)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	DSEL
regulation of long-term synaptic potentiation (GO:1900271)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	APP
regulation of macrophage activation (GO:0043030)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	TNIP2
regulation of natural killer cell mediated cytotoxicity (GO:0042269)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	CD226
regulation of striated muscle contraction (GO:0006942)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	CALM1
regulation of vasoconstriction (GO:0019229)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	ZDHHC21
Golgi to plasma membrane protein transport (GO:0043001)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	RAB10
ion homeostasis (GO:0050801)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	WNK1
maintenance of blood-brain barrier (GO:0035633)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	CLDN12
microtubule polymerization (GO:0046785)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	ZNF207
mRNA splice site selection (GO:0006376)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	SRSF6
negative regulation of gene expression, epigenetic (GO:0045814)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	BMI1
peptidyl-lysine trimethylation (GO:0018023)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	VCPKMT
plasma membrane invagination (GO:0099024)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	ARHGAP12
positive regulation of DNA recombination (GO:0045911)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	ACTR2
positive regulation of endopeptidase activity (GO:0010950)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	PRELID1
positive regulation of phosphate metabolic process (GO:0045937)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	APP
positive regulation of small GTPase mediated signal transduction (GO:0051057)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	CRKL
primary neural tube formation (GO:0014020)	1/30	0.5155305882357918	0.6419489399398841	0	0	1.4121993625036222	0.9356648893987682	MTHFD1
cellular response to molecule of bacterial origin (GO:0071219)	3/115	0.5194685095532111	0.6465434626785068	0	0	1.0969145569620253	0.7184231877277004	TNIP2;HMGB1;VIM
positive regulation of JNK cascade (GO:0046330)	2/73	0.5225302533433771	0.64860748561768	0	0	1.1535656041512232	0.7487475902647804	APP;HMGB1
sphingolipid metabolic process (GO:0006665)	3/116	0.5252995984425358	0.64860748561768	0	0	1.0871513386355998	0.6998933720746845	SAMD8;CERK;ESYT1
positive regulation of angiogenesis (GO:0045766)	3/116	0.5252995984425358	0.64860748561768	0	0	1.0871513386355998	0.6998933720746845	ANGPTL3;HMGA2;ITGB8
'de novo' posttranslational protein folding (GO:0051084)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	DNAJB14
protein palmitoylation (GO:0018345)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	ZDHHC21
purine nucleoside bisphosphate metabolic process (GO:0034032)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	ACSM2B
aminoglycan catabolic process (GO:0006026)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	GPC4
receptor signaling pathway via JAK-STAT (GO:0007259)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	PKD1
regulation of cellular pH (GO:0030641)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	SLC9A4
cellular nitrogen compound biosynthetic process (GO:0044271)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	CYB5B
renal water homeostasis (GO:0003091)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	AQP3
ribonucleoside bisphosphate metabolic process (GO:0033875)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	ACSM2B
steroid hormone biosynthetic process (GO:0120178)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	STARD3NL
triglyceride homeostasis (GO:0070328)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	ANGPTL3
tube closure (GO:0060606)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	MTHFD1
negative regulation of axon extension (GO:0030517)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	SEMA4F
negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	SFRP1
negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	RYBP
negative regulation of response to biotic stimulus (GO:0002832)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	TRAF3IP1
negative regulation of response to DNA damage stimulus (GO:2001021)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	TPT1
phospholipid translocation (GO:0045332)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	TMEM30B
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	CD47
positive regulation of protein targeting to mitochondrion (GO:1903955)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	LEPROT
protein acetylation (GO:0006473)	1/31	0.5271025132639648	0.64860748561768	0	0	1.3650560224089636	0.8741275844256728	CLOCK
proteolysis involved in cellular protein catabolic process (GO:0051603)	2/74	0.5298479571563834	0.6501431598645213	0	0	1.137485380116959	0.7224911140373327	DDB1;ZRANB1
regulation of cytokine-mediated signaling pathway (GO:0001959)	2/74	0.5298479571563834	0.6501431598645213	0	0	1.137485380116959	0.7224911140373327	PTPN1;SPPL2A
regulation of peptide hormone secretion (GO:0090276)	2/74	0.5298479571563834	0.6501431598645213	0	0	1.137485380116959	0.7224911140373327	CLOCK;ARNTL
regulation of stress fiber assembly (GO:0051492)	2/74	0.5298479571563834	0.6501431598645213	0	0	1.137485380116959	0.7224911140373327	SFRP1;CD47
negative regulation of protein binding (GO:0032091)	2/74	0.5298479571563834	0.6501431598645213	0	0	1.137485380116959	0.7224911140373327	ATP2A2;TMBIM6
NIK/NF-kappaB signaling (GO:0038061)	2/74	0.5298479571563834	0.6501431598645213	0	0	1.137485380116959	0.7224911140373327	TNFRSF10B;BTRC
regulation of angiogenesis (GO:0045765)	5/203	0.5338776553449847	0.6535546829877932	0	0	1.0339090053073103	0.6488694804706688	SFRP1;ANGPTL3;HMGA2;ITGB8;AMOT
axon guidance (GO:0007411)	5/203	0.5338776553449847	0.6535546829877932	0	0	1.0339090053073103	0.6488694804706688	KLF7;FRS2;SEMA4F;VLDLR;EFNA5
positive regulation of lymphocyte proliferation (GO:0050671)	2/75	0.5370890728499667	0.6535546829877932	0	0	1.1218457101658255	0.6973295636705547	IL6ST;NCK1
7-methylguanosine mRNA capping (GO:0006370)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	GTF2H5
7-methylguanosine RNA capping (GO:0009452)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	GTF2H5
activation of phospholipase C activity (GO:0007202)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	PHB2
regulation of cellular biosynthetic process (GO:0031326)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	CD47
regulation of centrosome duplication (GO:0010824)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	CEP120
cardiac muscle tissue morphogenesis (GO:0055008)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	FKBP1A
regulation of dendritic spine morphogenesis (GO:0061001)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	ABI2
regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	YAP1
regulation of NMDA receptor activity (GO:2000310)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	APP
ERBB2 signaling pathway (GO:0038128)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	HSP90AA1
gene silencing by miRNA (GO:0035195)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	CNOT8
response to amino acid (GO:0043200)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	TMBIM6
intra-Golgi vesicle-mediated transport (GO:0006891)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	RAB33B
liver development (GO:0001889)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	PCK1
long-chain fatty acid transport (GO:0015909)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	MID1IP1
negative regulation of chemotaxis (GO:0050922)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	SEMA4F
negative regulation of developmental growth (GO:0048640)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	CDKN1B
negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	MID1IP1
positive regulation of glucose transmembrane transport (GO:0010828)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	ARPP19
positive regulation of interleukin-10 production (GO:0032733)	1/32	0.5383985987300592	0.6535546829877932	0	0	1.3209541881268636	0.8178768477728605	HMGB1
rRNA metabolic process (GO:0016072)	4/162	0.5422603931024332	0.6579358751894916	0	0	1.036476035004148	0.6343326231849582	EBNA1BP2;RPS16;RPLP0;C1D
regulation of epithelial to mesenchymal transition (GO:0010717)	2/76	0.5442530848793126	0.6591256560253879	0	0	1.106628733997155	0.6732075319067652	SFRP1;SPRY1
regulation of T cell proliferation (GO:0042129)	2/76	0.5442530848793126	0.6591256560253879	0	0	1.106628733997155	0.6732075319067652	IL6ST;NCK1
positive regulation of growth (GO:0045927)	2/76	0.5442530848793126	0.6591256560253879	0	0	1.106628733997155	0.6732075319067652	SFRP1;DDX3X
positive regulation of interleukin-6 production (GO:0032755)	2/76	0.5442530848793126	0.6591256560253879	0	0	1.106628733997155	0.6732075319067652	APP;HMGB1
cellular response to lipopolysaccharide (GO:0071222)	3/120	0.5482266194268002	0.6613924136771633	0	0	1.0497673915395433	0.6309800521766075	TNIP2;HMGB1;VIM
cytoskeleton organization (GO:0007010)	3/120	0.5482266194268002	0.6613924136771633	0	0	1.0497673915395433	0.6309800521766075	ZRANB1;MAST4;ABI2
positive regulation of cytokine production (GO:0001819)	8/335	0.5484332127785575	0.6613924136771633	0	0	1.0013366978997542	0.6014927108283746	APP;XRCC6;G3BP1;EIF2AK3;CD226;HMGB1;IL6ST;PIK3CG
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	1/33	0.5494254062178047	0.6613924136771633	0	0	1.279608718487395	0.7663349648511016	CALR
regulation of protein localization to cell surface (GO:2000008)	1/33	0.5494254062178047	0.6613924136771633	0	0	1.279608718487395	0.7663349648511016	LEPROT
vasculogenesis (GO:0001570)	1/33	0.5494254062178047	0.6613924136771633	0	0	1.279608718487395	0.7663349648511016	ITGB8
mitotic G2 DNA damage checkpoint signaling (GO:0007095)	1/33	0.5494254062178047	0.6613924136771633	0	0	1.279608718487395	0.7663349648511016	HMGA2
negative chemotaxis (GO:0050919)	1/33	0.5494254062178047	0.6613924136771633	0	0	1.279608718487395	0.7663349648511016	SEMA4F
neuron projection extension (GO:1990138)	1/33	0.5494254062178047	0.6613924136771633	0	0	1.279608718487395	0.7663349648511016	HSP90AA1
positive regulation of cholesterol transport (GO:0032376)	1/33	0.5494254062178047	0.6613924136771633	0	0	1.279608718487395	0.7663349648511016	LIPG
positive regulation of cytokine production involved in immune response (GO:0002720)	1/33	0.5494254062178047	0.6613924136771633	0	0	1.279608718487395	0.7663349648511016	CD226
positive regulation of organelle organization (GO:0010638)	1/33	0.5494254062178047	0.6613924136771633	0	0	1.279608718487395	0.7663349648511016	LNPK
positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	1/33	0.5494254062178047	0.6613924136771633	0	0	1.279608718487395	0.7663349648511016	PRLR
purine ribonucleotide metabolic process (GO:0009150)	2/77	0.5513395453741256	0.6627778106597125	0	0	1.0918175438596491	0.6500729967157538	HPRT1;ACSM2B
cholesterol metabolic process (GO:0008203)	2/77	0.5513395453741256	0.6627778106597125	0	0	1.0918175438596491	0.6500729967157538	INSIG1;ANGPTL3
positive regulation of tumor necrosis factor production (GO:0032760)	2/77	0.5513395453741256	0.6627778106597125	0	0	1.0918175438596491	0.6500729967157538	APP;HMGB1
cellular response to interferon-gamma (GO:0071346)	3/121	0.5538562347753446	0.6642208626472181	0	0	1.0408174211542587	0.6149671085197681	SYNCRIP;PDE12;CD47
protein homooligomerization (GO:0051260)	3/121	0.5538562347753446	0.6642208626472181	0	0	1.0408174211542587	0.6149671085197681	SHMT1;NACC2;HPRT1
negative regulation of canonical Wnt signaling pathway (GO:0090090)	4/165	0.556778559218252	0.6642208626472181	0	0	1.0170052394521556	0.5955457365366214	SFRP1;CSNK1A1;STK4;MCC
